,ACES_1,ACES_2,BPOF_1,BPOF_2,BP_1,BP_2,COURT,DF_1,DF_2,FSOF_1,FSOF_2,FS_1,FS_2,ID1,ID2,RESULT_G,RPWOF_1,RPWOF_2,RPW_1,RPW_2,TPW_1,TPW_2,W1SOF_1,W1SOF_2,W1S_1,W1S_2,WIS_1,WIS_2
6756,19.004246869313125,9.122038497270301,1.52033974954505,0.0,1.52033974954505,0.0,Grass,0.0,0.7601698747725251,63.09409960611959,59.293250232256966,48.6508719854416,38.00849373862625,5837,29932,29,59.293250232256966,63.09409960611959,15.963567370223027,10.642378246815351,68.41528872952725,53.972061108849275,48.6508719854416,38.00849373862625,44.08985273680645,28.886455241355954,8.361868622497775,14.443227620677975
6757,6.0813589981802005,5.321189123407676,10.642378246815351,0.0,3.0406794990901003,0.0,Grass,1.52033974954505,3.0406794990901003,53.21189123407676,81.33817660066019,25.845775742265854,47.13053223589655,20650,9094,29,81.33817660066019,53.21189123407676,31.927134740446053,10.642378246815351,74.49664772770747,60.053420107029474,25.845775742265854,47.13053223589655,22.805096243175754,34.207644364763624,19.764416744085654,15.203397495450506
6758,9.282074260380305,1.7403889238213075,3.4807778476426154,2.3205185650950764,1.7403889238213075,1.1602592825475382,Grass,2.900648206368845,2.900648206368845,63.81426054011461,63.81426054011461,33.067389552604844,38.28855632406877,12661,25165,38,63.81426054011461,63.81426054011461,22.044926368403225,20.30453744458192,65.55464946393592,62.073871616293296,33.067389552604844,38.28855632406877,29.58661170496223,27.26609313986715,13.923111390570462,14.50324103184423
6759,7.149705849211857,10.128749953050132,1.1916176415353097,2.9790441038382744,1.1916176415353097,0.5958088207676548,Grass,1.7874264623029643,1.1916176415353097,66.13477910520969,63.75154382213907,38.1317645291299,45.877279199109424,831,7043,37,63.75154382213907,66.13477910520969,17.874264623029646,14.89522051919137,69.11382320904795,60.77249971830079,38.1317645291299,45.877279199109424,33.36529396298867,38.1317645291299,17.874264623029646,7.745514669979513
6760,3.93659399435772,5.117572192665035,2.3619563966146315,4.330253393793491,1.1809781983073158,1.1809781983073158,Grass,1.5746375977430875,2.3619563966146315,60.229888113673105,55.899634719879614,34.64202715034793,32.2800707537333,2123,6458,56,55.899634719879614,60.229888113673105,18.895651172917045,20.863948170095913,58.261591116494245,57.867931717058475,34.64202715034793,32.2800707537333,25.98152036276095,23.61956396614632,13.384419580816244,13.384419580816244
6761,7.936173492625163,4.4089852736806465,8.817970547361291,0.0,4.4089852736806465,0.0,Grass,1.7635941094722585,3.5271882189445165,58.19860561258452,76.71634376204324,27.335708696820003,41.44446157259807,1075,4003,25,76.71634376204324,58.19860561258452,35.271882189445165,12.345158766305811,81.12532903572388,53.789620338903866,27.335708696820003,41.44446157259807,22.926723423139357,27.335708696820003,22.926723423139357,14.108752875778064
6762,7.82239322749792,7.82239322749792,5.689013256362124,0.7111266570452655,2.1333799711357964,0.0,Grass,1.422253314090531,1.422253314090531,61.8680191629381,74.66829898975287,41.956472765670654,56.179005906575966,4067,18017,31,74.66829898975287,61.8680191629381,28.445066281810607,12.800279826814778,77.51280561793394,59.02351253475703,41.956472765670654,56.179005906575966,36.26745950930854,36.9785861663538,12.800279826814778,9.24464654158845
6763,10.614223807008962,0.8164787543853047,10.614223807008962,3.265915017541219,4.082393771926522,0.0,Grass,1.6329575087706094,0.8164787543853047,63.68534284205378,79.19843917537456,41.64041647365054,53.88759778943011,3985,3833,27,79.19843917537456,63.68534284205378,38.37450145610932,15.513096333320789,86.54674796484233,56.33703405258602,41.64041647365054,53.88759778943011,35.1085864385681,27.760277649100367,13.063660070164875,13.063660070164875
6764,18.56414852076061,3.4807778476426154,6.3814260540114605,0.5801296412737691,2.3205185650950764,0.5801296412737691,Grass,0.0,1.7403889238213075,53.95205663846053,67.29503838775723,35.968037758973686,42.34946381298515,4061,14716,38,67.29503838775723,53.95205663846053,25.525704216045842,11.602592825475384,67.87516802903099,53.371926997186755,35.968037758973686,42.34946381298515,30.746870987509762,24.94557457477207,11.602592825475384,16.823759596939308
6765,11.378026512724247,7.111266570452653,3.5556332852263264,0.0,1.422253314090531,0.0,Grass,0.7111266570452655,1.422253314090531,58.312385877711755,56.179005906575966,37.68971282339907,34.845206195218005,7459,791,31,56.179005906575966,58.312385877711755,17.067039769086367,8.533519884543184,66.84590576225493,47.645486022032784,37.68971282339907,34.845206195218005,33.422952881127465,27.022812967720085,16.355913112041105,12.089153169769512
6766,4.008168430618769,6.012252645928153,9.01837896889223,4.008168430618769,2.5051052691367306,2.0040842153093843,Grass,1.5030631614820382,4.008168430618769,62.62763172841826,77.65826334323864,43.588831682979105,49.60108432890726,9840,22807,44,77.65826334323864,62.62763172841826,32.06534744495015,20.040842153093845,74.65213702027457,65.63375805138233,43.588831682979105,49.60108432890726,30.562284283468113,32.5663684987775,12.024505291856306,13.026547399511001
6767,7.348308789467742,4.898872526311828,3.42921076841828,8.817970547361291,1.4696617578935485,1.4696617578935485,Grass,2.449436263155914,1.9595490105247315,79.36173492625161,70.54376437889033,51.928048778905385,40.660641968388184,25543,14609,45,70.54376437889033,79.36173492625161,24.00447537892796,25.964024389452693,77.40218591572689,72.50331338941507,51.928048778905385,40.660641968388184,37.2314311999699,31.352784168395704,16.166279336829028,15.186504831566667
6768,7.348308789467742,0.6123590657889785,6.735949723678764,6.123590657889785,4.28651346052285,2.449436263155914,Grass,1.224718131577957,2.449436263155914,63.07298377626479,56.949393118375006,39.190980210494615,39.190980210494615,10995,13447,36,56.949393118375006,63.07298377626479,25.10672169734812,22.657285434192204,65.52242003942071,54.4999568552191,39.190980210494615,39.190980210494615,31.842671421026893,22.044926368403225,8.5730269210457,9.797745052623656
