Unnamed: 0,ACES_1,ACES_2,BPOF_1,BPOF_2,BP_1,BP_2,COURT,DF_1,DF_2,FSOF_1,FSOF_2,FS_1,FS_2,ID1,ID2,RESULT_G,RPWOF_1,RPWOF_2,RPW_1,RPW_2,TPW_1,TPW_2,W1SOF_1,W1SOF_2,W1S_1,W1S_2,WIS_1,WIS_2,eloWinner,eloLoser
2209,4.082448543920031,3.2659588351360247,4.898938252704037,3.2659588351360247,2.4494691263520183,0.8164897087840062,Grass,1.6329794175680123,0.8164897087840062,69.40162524664053,61.23672815880046,36.74203689528028,33.476078060144246,6228,4084,27,61.23672815880046,69.40162524664053,22.861711845952172,20.412242719600155,71.85109437299253,58.78725903244845,36.74203689528028,33.476078060144246,28.577139807440208,25.3111809723042,20.412242719600155,13.0638353405441,1501.3895433249647,1449.7067248016783
2210,1.1022611068584085,5.511305534292042,3.3067833205752253,3.3067833205752253,2.204522213716817,0.0,Grass,1.1022611068584085,2.204522213716817,77.1582774800886,58.41983866349564,48.49948870176997,39.68139984690271,8313,8867,20,58.41983866349564,77.1582774800886,19.840699923451353,26.454266564601802,70.54471083893814,65.0334053046461,48.49948870176997,39.68139984690271,30.863310992035434,30.863310992035434,19.840699923451353,7.715827748008858,1523.6110865910316,1471.9264608326996
2211,1.1602748493246404,2.320549698649281,9.282198794597123,4.641099397298562,4.641099397298562,3.480824547973921,Grass,0.0,5.801374246623203,78.89868975407555,89.3411633979973,52.21236821960881,59.17401731555666,779,9475,19,89.3411633979973,78.89868975407555,39.449344877037774,26.686321534466728,91.6617130966466,76.57814005542626,52.21236821960881,59.17401731555666,37.12879517838849,37.12879517838849,15.083573041220324,12.763023342571044,1526.374611382976,1480.6261211183905
2212,7.6679033520584925,5.75092751404387,8.626391271065804,6.7094154330511815,2.875463757021935,2.875463757021935,Grass,3.8339516760292462,2.875463757021935,108.3091348478262,106.39215900981159,64.21869057348988,58.46776305944602,7772,6831,23,106.39215900981159,108.3091348478262,37.38102884128515,37.38102884128515,108.3091348478262,106.39215900981159,64.21869057348988,58.46776305944602,48.882883869372904,37.38102884128515,22.045222137168167,31.63010132724128,1525.190888470115,1467.3093540787825
2213,3.1493174481668813,7.348407379056058,9.447952344500642,8.398179861778349,6.298634896333763,3.1493174481668813,Grass,1.0497724827222936,5.2488624136114685,112.32565565128542,108.12656572039629,77.68316372144973,55.637941584281556,638,1569,21,108.12656572039629,112.32565565128542,47.239761722503225,40.94112682616945,118.62429054761921,101.82793082406248,77.68316372144973,55.637941584281556,53.53839661883698,40.94112682616945,17.846132206278988,19.945677171723574,1522.6046839051037,1372.2942101727792
2214,25.57245767911507,3.5272355419469066,3.5272355419469066,1.7636177709734535,1.7636177709734535,0.0,Grass,2.6454266564601805,3.5272355419469066,82.89003523575232,82.89003523575232,62.6084308695576,53.790342014690324,685,882,25,82.89003523575232,82.89003523575232,23.80883990814162,21.163413251681444,85.53546189221248,80.24460857929212,62.6084308695576,53.790342014690324,52.908533129203605,43.20863538884961,8.818088854867268,15.872559938761079,1432.6324028231593,1509.2439912417165
2215,3.8903333183237945,1.2967777727745982,11.670999954971382,1.2967777727745982,5.1871110910983935,1.2967777727745982,Grass,0.0,1.2967777727745982,60.948555320406115,81.69699968479969,41.49688872878714,66.1356664115045,9840,11492,17,81.69699968479969,60.948555320406115,40.20011095601254,16.858111046069773,84.29055523034889,58.354999774856914,41.49688872878714,66.1356664115045,31.122666546590363,36.309777637688754,12.96777772774598,5.1871110910983935,1566.213417398147,1462.077778048858
2216,1.3778263835730105,0.0,12.400437452157098,15.156090219303115,9.644784685011071,4.133479150719031,Grass,11.022611068584084,4.133479150719031,92.31436769939172,62.00218726078546,57.868708110066436,35.82348597289828,3165,6627,16,62.00218726078546,92.31436769939172,42.71261789076333,42.71261789076333,92.31436769939172,62.00218726078546,57.868708110066436,35.82348597289828,38.579138740044286,12.400437452157098,11.022611068584084,6.889131917865052,1539.3053912694556,1541.4345984957001
2217,8.121923945272481,9.282198794597123,4.641099397298562,3.480824547973921,1.1602748493246404,0.0,Grass,2.320549698649281,1.1602748493246404,85.8603388500234,80.0589646034002,58.013742466232024,59.17401731555666,609,1672,19,80.0589646034002,85.8603388500234,27.846596383791372,27.846596383791372,85.8603388500234,80.0589646034002,58.013742466232024,59.17401731555666,41.769894575687054,44.090444274336335,16.243847890544966,8.121923945272481,1713.8807306822605,1383.0068740439876
2218,9.644784685011071,1.3778263835730105,15.156090219303115,1.3778263835730105,6.889131917865052,1.3778263835730105,Grass,2.755652767146021,1.3778263835730105,62.00218726078546,96.44784685011074,33.06783320575225,60.62436087721246,5129,7393,16,96.44784685011074,62.00218726078546,50.979576192201385,19.289569370022143,93.6921940829647,64.7578400279315,33.06783320575225,60.62436087721246,24.800874904314195,28.934354055033218,17.911742986449138,16.533916602876126,1529.0027602715852,1438.359455906597
2219,4.9779533858121665,2.8445447918926665,11.378179167570664,5.689089583785332,3.555680989865833,3.555680989865833,Grass,2.8445447918926665,4.266817187839,71.82475599528983,81.78066276691416,50.49067005609486,54.75748724393384,9521,5127,31,81.78066276691416,71.82475599528983,33.423401304738825,28.44544791892667,76.802709381102,76.802709381102,50.49067005609486,54.75748724393384,35.55680989865833,36.267946096631505,7.8224981777048335,12.089315365543833,1530.0396399298727,1448.6493346381324
2220,12.124872175442492,4.409044427433634,13.227133282300901,0.0,2.204522213716817,0.0,Grass,1.1022611068584085,1.1022611068584085,55.11305534292042,98.10123851039837,34.17009431261066,66.1356664115045,5129,5103,20,98.10123851039837,55.11305534292042,41.88592206061952,11.022611068584084,85.97636633495588,67.23792751836291,34.17009431261066,66.1356664115045,29.76104988517703,41.88592206061952,14.32939438915931,14.32939438915931,1562.4791530007853,1511.5674863606375
2221,6.48388886387299,3.8903333183237945,5.1871110910983935,0.0,3.8903333183237945,0.0,Grass,1.2967777727745982,0.0,63.54211086595532,59.65177754763152,41.49688872878714,35.01299986491414,11522,4178,17,59.65177754763152,63.54211086595532,24.63877768271736,16.858111046069773,71.32277750260289,51.87111091098392,41.49688872878714,35.01299986491414,35.01299986491414,23.341999909942764,11.670999954971382,11.670999954971382,1544.6608749467114,1416.7328563756764
2222,2.0667395753595157,4.8223923425055375,4.8223923425055375,3.444565958932526,3.444565958932526,2.755652767146021,Grass,5.511305534292042,2.0667395753595157,64.7578400279315,64.7578400279315,39.2680519318308,38.579138740044286,8313,3165,32,64.7578400279315,64.7578400279315,23.423048520741176,24.800874904314195,63.38001364435849,66.1356664115045,39.2680519318308,38.579138740044286,27.55652767146021,27.55652767146021,12.400437452157098,13.778263835730105,1557.0556030949274,1505.8608747655599
2223,9.797876505408073,2.4494691263520183,4.082448543920031,8.981386796624069,2.4494691263520183,0.8164897087840062,Grass,1.6329794175680123,3.2659588351360247,77.5665223344806,66.95215612028849,52.2553413621764,44.906933983120354,9521,638,27,66.95215612028849,77.5665223344806,26.944160389872213,26.1276706810882,78.38301204326459,66.1356664115045,52.2553413621764,44.906933983120354,40.00799573041631,28.577139807440208,11.430855922976086,11.430855922976086,1561.3549596843627,1491.2893641506137
2224,17.404122739869607,6.961649095947843,6.961649095947843,2.320549698649281,1.1602748493246404,0.0,Grass,2.320549698649281,3.480824547973921,78.89868975407555,100.9439118912437,51.052093370284176,56.85346761690739,685,8152,19,100.9439118912437,78.89868975407555,40.6096197263624,20.884947287843527,98.62336219259443,81.2192394527248,51.052093370284176,56.85346761690739,41.769894575687054,39.449344877037774,16.243847890544966,20.884947287843527,1469.6104517499352,1450.145269673623
2225,7.715827748008858,1.1022611068584085,6.613566641150451,2.204522213716817,2.204522213716817,0.0,Grass,0.0,1.1022611068584085,63.931144197787674,65.0334053046461,47.39722759491156,38.579138740044286,6228,9840,20,65.0334053046461,63.931144197787674,23.14748324402657,16.533916602876126,70.54471083893814,58.41983866349564,47.39722759491156,38.579138740044286,35.27235541946907,29.76104988517703,12.124872175442492,12.124872175442492,1539.2917136031874,1528.3112471199242
2226,7.348407379056058,1.2247345631760091,6.123672815880048,1.2247345631760091,3.674203689528028,0.0,Grass,0.0,0.0,60.01199359562445,77.1582774800886,29.39362951622423,57.56252446927244,1088,779,18,77.1582774800886,60.01199359562445,33.06783320575225,14.696814758112113,78.38301204326459,58.78725903244845,29.39362951622423,57.56252446927244,25.719425826696195,33.06783320575225,19.595753010816146,11.022611068584084,1508.2566830926337,1489.3368325256054
2227,2.320549698649281,4.641099397298562,12.763023342571044,3.480824547973921,5.801374246623203,2.320549698649281,Grass,2.320549698649281,5.801374246623203,67.29594126082915,75.41786520610162,42.9301694250117,48.7315436716349,609,7772,19,75.41786520610162,67.29594126082915,35.96852032906385,24.36577183581745,78.89868975407555,63.815116712855215,42.9301694250117,48.7315436716349,31.32742093176529,29.006871233116012,11.602748493246406,10.442473643921764,1730.0303083574315,1509.041310794944
2228,2.9393629516224222,4.409044427433634,8.818088854867268,4.409044427433634,5.8787259032448445,0.0,Grass,0.0,2.9393629516224222,70.54471083893814,57.31757755663724,45.56012575014754,39.68139984690271,11522,6228,15,57.31757755663724,70.54471083893814,27.923948040413013,19.105859185545746,79.36279969380541,48.49948870176997,45.56012575014754,39.68139984690271,33.80267394365786,23.51490361297937,17.636177709734536,5.8787259032448445,1576.166396274446,1507.7861922754528
2229,4.239465795609263,3.3915726364874104,11.022611068584084,1.6957863182437052,3.3915726364874104,1.6957863182437052,Grass,3.3915726364874104,1.6957863182437052,59.35252113852969,79.70195695745414,41.546764796970784,50.025696388189296,5129,609,26,79.70195695745414,59.35252113852969,33.915726364874104,17.805756341558908,75.46249116184487,63.59198693413894,41.546764796970784,50.025696388189296,34.76361952399596,27.980474251021136,6.7831452729748225,17.805756341558908,1608.8165783328338,1683.692883025383
2230,12.800451563517,4.9779533858121665,6.4002257817585,2.1334085939195,2.1334085939195,1.4222723959463333,Grass,3.555680989865833,2.1334085939195,63.29112161961184,71.11361979731666,41.24589948244367,39.823627086497325,685,9521,31,71.11361979731666,63.29112161961184,27.023175522980328,19.911813543248662,70.4024835993435,64.002257817585,41.24589948244367,39.823627086497325,31.28999271081933,29.156584116899833,12.089315365543833,14.9338601574365,1509.8693587213495,1521.0960527129484
2231,20.04111103378924,14.02877772365247,12.024666620273544,8.016444413515698,8.016444413515698,8.016444413515698,Grass,2.0041111033789245,12.024666620273544,164.33711047707175,180.3699993041032,98.20144406556729,102.20966627232515,8313,1088,11,180.3699993041032,164.33711047707175,70.14388861826235,70.14388861826235,164.33711047707175,180.3699993041032,98.20144406556729,102.20966627232515,64.13155530812558,78.16033303177805,30.06166655068387,32.06577765406279,1584.5903804650757,1480.7219057224854
2232,4.641099397298562,9.282198794597123,15.083573041220324,3.480824547973921,3.480824547973921,2.320549698649281,Grass,3.480824547973921,4.641099397298562,80.0589646034002,91.6617130966466,55.693192767582744,44.090444274336335,717,7520,19,91.6617130966466,80.0589646034002,38.28907002771313,25.526046685142088,92.82198794597124,78.89868975407555,55.693192767582744,44.090444274336335,40.6096197263624,29.006871233116012,13.923298191895686,24.36577183581745,1447.0175312325348,1486.7081729754116
2233,4.898938252704037,4.898938252704037,12.247345631760096,0.0,3.674203689528028,0.0,Grass,0.0,1.2247345631760091,51.43885165339239,73.48407379056056,33.06783320575225,41.64097514798432,1621,6276,18,73.48407379056056,51.43885165339239,30.61836407940023,7.348407379056058,74.70880835373656,50.21411709021638,33.06783320575225,41.64097514798432,29.39362951622423,31.843098642576237,14.696814758112113,11.022611068584084,1546.3595943036005,1469.4556308188105
2234,8.533634375678,0.0,7.111361979731668,4.9779533858121665,4.9779533858121665,2.1334085939195,Grass,1.4222723959463333,4.266817187839,68.269075005424,67.55793880745085,42.668171878390005,46.223852868255825,714,649,31,67.55793880745085,68.269075005424,32.0011289087925,24.88976692906084,75.38043698515567,60.446576827719156,42.668171878390005,46.223852868255825,30.578856512846173,29.867720314873,12.800451563517,5.689089583785332,1555.318701352631,1408.317077239069
2235,7.014388861826235,4.008222206757849,10.02055551689462,2.0041111033789245,4.008222206757849,2.0041111033789245,Grass,1.0020555516894625,2.0041111033789245,58.119221997988795,90.1849996520516,40.08222206757849,54.11099979123097,6080,18370,22,90.1849996520516,58.119221997988795,42.08633317095741,18.03699993041032,82.16855523853589,66.1356664115045,40.08222206757849,54.11099979123097,30.06166655068387,30.06166655068387,10.02055551689462,18.03699993041032,1498.0365099549097,1464.5690859733968
2236,8.164897087840062,2.4494691263520183,5.715427961488043,2.4494691263520183,2.4494691263520183,0.8164897087840062,Grass,0.8164897087840062,3.2659588351360247,61.23672815880046,60.42023845001646,42.457464856768325,40.82448543920031,6228,659,27,60.42023845001646,61.23672815880046,22.045222137168167,16.329794175680124,66.95215612028849,54.70481048852842,42.457464856768325,40.82448543920031,31.02660893379224,29.39362951622423,13.880325049328105,8.981386796624069,1536.2409860685175,1440.6811603516214
2237,10.497724827222935,1.0497724827222936,6.298634896333763,0.0,2.0995449654445872,0.0,Grass,0.0,3.1493174481668813,55.637941584281556,69.2849838596714,37.79180937800257,52.48862413611468,7886,9577,21,69.2849838596714,55.637941584281556,26.24431206805734,9.447952344500642,72.43430130783827,52.48862413611468,37.79180937800257,52.48862413611468,34.64249192983569,37.79180937800257,11.54749730994523,5.2488624136114685,1518.2193161556702,1466.6029694142399
2238,7.014388861826235,6.012333310136772,6.012333310136772,3.006166655068386,1.0020555516894625,0.0,Grass,5.010277758447312,3.006166655068386,63.12949975643612,72.14799972164128,38.07811096419956,46.09455537771525,6225,3737,22,72.14799972164128,63.12949975643612,28.05755544730494,14.02877772365247,77.1582774800886,58.119221997988795,38.07811096419956,46.09455537771525,34.06988875744171,30.06166655068387,15.030833275341935,14.02877772365247,1532.0,1468.0
2239,30.31218043860623,16.533916602876126,4.133479150719031,1.3778263835730105,0.0,0.0,Grass,6.889131917865052,2.755652767146021,111.60393706941386,106.0926315351218,60.62436087721246,71.64697194579655,1640,778,16,106.0926315351218,111.60393706941386,26.1787012878872,26.1787012878872,111.60393706941386,106.0926315351218,60.62436087721246,71.64697194579655,55.11305534292042,60.62436087721246,30.31218043860623,19.289569370022143,1495.7173471228268,1342.7619269491026
2240,7.936279969380539,9.699897740353991,5.290853312920361,9.699897740353991,3.5272355419469066,3.5272355419469066,Grass,3.5272355419469066,0.0,80.24460857929212,78.4809908083187,50.263106472743424,57.31757755663724,12,1181,25,78.4809908083187,80.24460857929212,29.98150210654871,26.454266564601802,83.77184412123903,74.95375526637177,50.263106472743424,57.31757755663724,34.390546533982345,36.154164304955785,19.399795480707983,12.345324396814174,1634.8347122924934,1564.1267687296292
2241,5.511305534292042,3.444565958932526,5.511305534292042,3.444565958932526,2.0667395753595157,0.6889131917865052,Grass,0.6889131917865052,2.0667395753595157,60.62436087721246,68.20240598686402,43.40153108254983,48.91283661684187,9521,7636,32,68.20240598686402,60.62436087721246,23.423048520741176,16.533916602876126,67.51349279507751,61.313274068998965,43.40153108254983,48.91283661684187,33.756746397538755,35.134572781111764,10.33369787679758,9.644784685011071,1551.155418799974,1469.9406339129744
