ACES,ACESRival,BP,BPOF,BPOFRival,BPRival,DF,DFrival,FS,FSOF,FSOFRival,FSRival,ID_P,RPW,RPWOF,RPWOFRival,RPWRival,TPW,TPWRival,W1S,W1SOF,W1SOFRival,W1SRival,WIS,WISRival,NAME_P
1.694293975830078,3.3878612518310547,3.3878064155578613,4.235365867614746,11.009268760681152,5.081011772155762,7.621808052062987,4.234584331512451,45.73305130004883,72.83509826660156,72.83489990234375,40.65229415893555,918,31.33613204956055,72.83489990234375,72.83509826660156,36.415916442871094,67.75531005859375,77.91468811035156,26.25546646118164,45.73305130004883,40.65229415893555,27.94817543029785,10.163715362548828,13.55059814453125,Teimuraz Gabashvili
6.005332946777344,5.004860877990723,1.0010666847229004,4.0038180351257315,7.0059814453125,3.002506732940674,2.001837968826294,3.002500057220459,37.03384780883789,75.06642150878906,71.06380462646484,41.03713989257813,791,23.021005630493164,71.06380462646484,75.06642150878906,28.02433776855469,70.06309509277344,76.067138671875,26.02431678771973,37.03384780883789,41.03713989257813,28.02559471130371,21.01777458190918,20.017208099365234,Andreas Seppi
6.290740966796875,4.194499492645264,2.097136974334717,4.194386005401611,6.291359901428223,4.1939916610717765,3.145936965942384,5.242428779602051,47.1846694946289,74.44752502441406,71.30165100097656,36.69988632202149,961,26.21352767944336,71.30165100097656,74.44752502441406,32.504638671875,68.15641784667969,77.5927734375,29.359973907470703,47.1846694946289,36.69988632202149,28.311359405517567,12.582908630371096,16.776769638061527,Guillermo Garcia-Lopez
10.008151054382324,12.00971794128418,2.001908540725708,2.0024573802948002,5.0048933029174805,4.003417015075684,2.0023331642150883,2.00206995010376,69.05809020996094,108.0908660888672,101.08616638183594,69.05778503417969,672,31.0274658203125,101.08616638183594,108.0908660888672,45.03743362426758,94.08090209960938,115.09613037109376,47.0396728515625,69.05809020996094,69.05778503417969,55.04546356201172,16.013769149780273,15.013229370117188,Fernando Verdasco
7.340483665466309,5.872591972351074,1.467897653579712,8.806983947753906,5.871786594390869,4.4034600257873535,9.540628433227539,6.6050477027893075,40.36982727050781,71.19740295410156,68.26152038574219,44.77283477783203,468,21.285442352294922,68.26152038574219,71.19740295410156,33.027816772460945,59.45502471923828,80.00389099121094,30.0942497253418,40.36982727050781,44.77283477783203,34.49753952026367,8.075328826904299,12.478530883789062,Feliciano Lopez
3.4778106212615967,3.476653575897217,1.159299373626709,6.953722953796388,5.794773578643799,3.4766559600830083,1.1591081619262695,3.476733684539795,47.51683807373047,66.06211853027344,79.96690368652344,42.88232421875,1266,27.815317153930664,79.96690368652344,66.06211853027344,28.97330665588379,64.90414428710939,81.12488555908203,27.81618309020996,47.51683807373047,42.88232421875,31.291996002197266,9.272634506225586,20.85958671569824,Sergiy Stakhovsky
0.001295846188440919,12.90626049041748,0.0009609818225726484,1.5207637548446655,4.556130409240723,2.277793407440185,1.5187712907791138,3.796290636062622,51.63056182861328,65.30332183837889,64.54493713378906,37.20901107788086,4010,16.709041595458984,64.54493713378906,65.30332183837889,23.53935623168945,58.47300338745117,71.37525939941406,33.409225463867195,51.63056182861328,37.20901107788086,30.372943878173828,8.354736328125,17.46295166015625,Gilles Simon
5.504568576812744,3.3047919273376465,3.3028266429901123,6.606442928314209,17.611385345458984,6.60446834564209,5.504323959350586,2.2020297050476074,40.736793518066406,90.27440643310548,60.56060791015625,28.632116317749023,75,24.22385025024414,60.56060791015625,90.27440643310548,46.23423385620117,68.26402282714844,82.57098388671875,22.02245330810547,40.736793518066406,28.632116317749023,18.7218074798584,22.01772117614746,17.61495018005371,Mikhail Youzhny
6.833733558654785,0.7617287039756775,1.5190867185592651,6.833972930908202,6.832894325256348,3.036834239959717,3.7965247631073,0.0014964781003072858,41.76128005981445,69.09844207763672,67.58277893066406,51.63140106201172,875,22.78169250488281,67.58277893066406,69.09844207763672,29.61135292053223,62.2687873840332,74.41243743896484,28.85440444946289,41.76128005981445,51.63140106201172,34.16880416870117,10.632692337036133,10.63228988647461,Mischa Zverev
5.315415859222412,3.7987098693847656,1.5189725160598757,3.797722578048706,8.350803375244139,4.554684638977051,2.278163433074951,3.7968051433563232,42.52094650268555,66.06118774414061,66.82200622558594,38.727577209472656,678,21.2631893157959,66.82200622558594,66.06118774414061,28.85116195678711,58.47321701049805,74.40998077392578,27.3361873626709,42.52094650268555,38.727577209472656,30.373083114624023,9.873836517333984,15.185728073120115,Philipp Kohlschreiber
