,ACES,ACESRival,BP,BPOF,BPOFRival,BPRival,DF,DFrival,FS,FSOF,FSOFRival,FSRival,ID_P,RPW,RPWOF,RPWOFRival,RPWRival,TPW,TPWRival,W1S,W1SOF,W1SOFRival,W1SRival,WIS,WISRival,NAME_P
1245,2.225847609648097,0.09188638627529144,2.923405611656063,7.6645580003329705,0.5634005665779114,0.16384655237197876,4.409234555826371,0.16790273785591125,57.21400233766004,81.34395577458918,3.3921616077423096,1.877936124801636,29036,30.804169881692918,74.76617031387612,3.690597534179688,1.659542679786682,75.57037229780968,3.6541106700897217,36.859095569289586,57.21400233766004,1.877936124801636,1.3347725868225098,7.907108160565005,0.6597952842712402,Jordi Arconada
1246,4.591816853858218,0.3941417336463928,0.5357043931322711,7.780072996942129,0.40553802251815796,0.010569167323410513,4.53894678870825,0.1477750688791275,86.69351197505262,134.76622171832366,5.999893665313723,4.412991523742676,31951,38.514121465196716,132.2428361379149,6.114380359649657,1.7724742889404297,134.21348491952295,6.02497148513794,75.58342034191736,86.69351197505262,4.412991523742676,3.309860944747925,20.115949681098012,0.9426364898681641,Michail Pervolarakis
1247,24.55206528349197,0.8094000816345215,2.5830445500022083,7.2832344289848985,0.9062193632125854,0.300322949886322,11.071084129546309,0.4149799942970276,100.45810547878222,174.61404457155308,6.9502387046813965,4.436081409454347,21495,48.908593828664664,153.18926124576856,7.9222869873046875,3.448527574539185,147.51411351696535,8.179769515991211,66.69991989404086,100.45810547878222,4.436081409454347,3.5820527076721187,31.905605049211125,1.1491901874542236,Michael Redlicki
1248,2.2261527252586495,0.00925647746771574,1.400874938002192,1.8357379239235985,0.37675100564956665,0.2077686786651612,6.5164345610144485,0.020539898425340646,31.74387866763321,67.76776804024846,3.1198198795318604,2.1031060218811035,36620,22.87355501017154,68.76352350940682,3.0746421813964844,1.5184433460235596,57.17351293780114,3.600483655929565,18.43615588591962,31.74387866763321,2.1031060218811035,1.4160836935043335,15.863804669185637,0.665956974029541,Simon Beaupain
1249,6.494708621683924,0.0877898558974266,4.094838372822304,10.778122564509406,0.4670763909816742,0.26851874589920044,1.9929819962496114,0.2272763252258301,44.358531175759275,80.12174868854308,3.3397953510284424,1.6680949926376345,23079,36.31038931814515,73.61197280770983,3.635145664215088,1.9036060571670528,74.47500922653248,3.595989227294922,25.53110212505122,44.358531175759275,1.6680949926376345,0.9615886807441713,12.633524352025255,0.730794370174408,Enrique Bogo
1250,5.670437978689858,0.4852698743343353,1.4080484391947492,1.8486701948851862,0.2247954308986664,0.1544615924358368,2.4636192127480134,0.06263744831085205,40.591590269599365,55.64808465115039,2.8065998554229736,1.8238893747329712,34686,17.949896848691264,61.85988377278834,2.524768829345703,0.9392675161361694,52.89571982227275,2.9314756393432617,27.7549922653356,40.591590269599365,1.8238893747329712,1.4563158750534058,7.190825453294577,0.5358920693397522,Alberto Lim
1251,2.136716902490317,0.36360135674476624,0.22588683278462227,1.6668451024939521,0.3641141057014465,0.16120681166648865,2.40077869856968,0.02952469326555729,40.883831249437605,62.53711036817021,3.040632963180542,1.9478857517242432,25617,16.748315446544744,67.01817551034914,2.8373258113861084,1.1226940155029297,54.540272600215076,3.4034514427185063,23.752369420308444,40.883831249437605,1.9478857517242432,1.487207055091858,14.039596929526695,0.7935503125190735,Hao Yuan Ng
1252,1.4664790639189482,0.25601089000701904,3.086621115062014,3.357058316603425,0.5191817283630371,0.2395274639129639,7.18517572376527,0.18779198825359344,35.13671433494097,66.19301152563203,3.057469129562378,1.9533202648162842,22116,24.095438916711945,67.38925915219687,3.00319504737854,1.6017637252807615,54.98419512219837,3.566016435623169,19.331610099385955,35.13671433494097,1.9533202648162842,1.2779853343963623,11.557147419838294,0.6862673163414001,Mazen Osama
1253,1.281340642616888,0.22209131717681885,2.7695925298850965,8.96567606275562,0.8282602429389954,0.3297804594039917,1.4109544272702814,0.4409604072570801,52.520295590641304,89.91738782030146,3.1972410678863525,1.9995977878570559,46164,27.899161854580143,70.46995333904788,4.079576492309569,2.243198871612549,68.37451522863387,4.174647331237793,25.19240212066364,52.520295590641304,1.9995977878570559,1.499419927597046,15.282945998438768,0.4320283830165863,Tsung-Hao Huang
1254,1.5671762473488828,0.19944998621940613,0.3354958388793985,2.1855312947480248,0.5521146059036255,0.3381649851799011,7.535136431945538,0.07844749093055725,39.96063352051961,72.56944827187473,2.651599168777466,1.7133582830429075,36744,13.122450277044452,58.443534825835066,3.2924957275390625,1.9417043924331665,42.895058765076925,3.9979338645935054,21.408545526230434,39.96063352051961,1.7133582830429075,1.557729959487915,8.364062304933118,0.4984997808933258,Razvan Marius Codescu
1255,0.5908966951647615,0.0824623852968216,2.192530397243915,9.380427693137111,0.3387980759143829,0.19214297831058505,4.4163678237979465,0.14915719628334045,37.087925051646,61.46512132032876,3.775808811187744,2.108977794647217,39152,32.35264901227373,83.22208588339831,2.788689374923706,1.2176506519317627,66.9796935018914,3.5256106853485107,23.84947829307843,37.087925051646,2.108977794647217,1.335880994796753,10.777566853408162,0.9720789194107056,Aleksandar Kovacevic
1256,1.5359330985406536,0.07047618180513382,0.2916117610000935,3.4362790066729283,0.4298290610313416,0.3401312232017517,6.075104043765806,0.3249702751636505,40.25734909140001,70.86317083582173,3.023133516311645,1.818628072738648,42121,19.82080008570858,66.63247259395142,3.2150814533233643,1.817143678665161,50.632559430833844,3.9410018920898438,24.197776466037364,40.25734909140001,1.818628072738648,1.4854576587677002,6.613980251612244,0.6384007334709167,Nicolas Bianchi
1257,3.3778981397689645,0.3928193747997284,0.20764123128630915,2.0365688614724857,0.4901993274688721,0.33983200788497925,3.6128844544562964,0.08401142060756682,29.276403141708336,65.5670627451526,2.6096670627593994,1.6599283218383791,59239,10.875519802732638,57.51931500888688,2.9747955799102783,1.822121024131775,36.28145818369697,3.9383625984191895,13.928703005727522,29.276403141708336,1.6599283218383791,1.410824179649353,11.477236688974635,0.7054173350334167,Timur Maulenov
