ACES,ACESRival,BP,BPOF,BPOFRival,BPRival,DF,DFrival,FS,FSOF,FSOFRival,FSRival,ID_P,RPW,RPWOF,RPWOFRival,RPWRival,TPW,TPWRival,W1S,W1SOF,W1SOFRival,W1SRival,WIS,WISRival,NAME_P
0.2666511535644531,0.13334989547729492,0.19999246299266807,0.4999886453151703,0.4999622404575348,0.2666401267051697,0.2999803423881531,0.10001692920923233,1.6334015130996704,3.1333677768707275,2.966759204864502,2.199994802474976,918,1.300028681755066,2.966759204864502,3.1333677768707275,1.5332833528518677,2.9001131057739262,3.200013399124145,1.200044870376587,1.6334015130996704,2.199994802474976,1.366680145263672,0.40003952383995056,0.3000500798225403,Teimuraz Gabashvili
0.19512474536895752,0.8291791677474976,0.024403944611549367,0.12197842448949815,0.24390652775764465,0.0975634977221489,0.097563274204731,0.07316876947879791,2.146290779113769,3.268247127532959,3.097594738006592,2.0243866443634038,791,0.8293349146842957,3.097594738006592,3.268247127532959,1.2194923162460327,2.8780903816223145,3.4877521991729736,1.5609388351440432,2.146290779113769,2.0243866443634038,1.7072687149047852,0.4878163933753967,0.5609911680221558,Andreas Seppi
2.473111089784652e-05,0.16668161749839785,0.055562108755111694,0.05558093637228012,0.444413959980011,0.22219935059547424,0.33330753445625305,0.11111706495285034,1.944458246231079,2.944499969482422,2.6667513847351074,1.6667029857635498,961,0.7222766876220703,2.6667513847351074,2.944499969482422,1.44439435005188,2.222382068634033,3.388869047164917,1.11117684841156,1.944458246231079,1.6667029857635498,1.388895034790039,0.3889285922050476,0.5555795431137085,Guillermo Garcia-Lopez
0.3225683569908142,0.4515630602836609,0.03227914497256279,0.1613272726535797,0.1935532242059708,0.06452149897813797,0.09678910672664642,0.16128265857696533,2.032297849655152,3.2258448600769043,3.54841685295105,2.1290569305419917,672,1.1613543033599854,3.54841685295105,3.2258448600769043,1.1290407180786133,3.2581584453582764,3.5161037445068364,1.322641134262085,2.032297849655152,2.1290569305419917,1.6451380252838137,0.7741631269454956,0.7419249415397644,Fernando Verdasco
0.5454308986663818,0.6363093256950378,1.2234833775437434e-05,0.2272601425647736,0.13638123869895935,0.04546382650732994,0.3181387186050415,0.13635973632335666,1.8181941509246824,3.0000433921813965,3.000030994415283,1.7273187637329102,468,0.6818758249282837,3.000030994415283,3.0000433921813965,1.0000009536743164,2.6819183826446533,3.3181560039520264,1.5000009536743164,1.8181941509246824,1.7273187637329102,1.5000038146972656,0.5000413060188293,0.8181511163711548,Feliciano Lopez
0.12505614757537842,3.736633516382426e-05,0.12500253319740295,0.29167282581329346,0.4999331533908844,0.2499590665102005,0.12498581409454344,0.16666193306446075,2.4165706634521484,3.666537046432495,3.5415942668914795,2.208293437957764,1266,1.4166421890258791,3.5415942668914795,3.666537046432495,1.7498388290405271,3.3333404064178467,3.874790906906128,1.3333790302276611,2.4165706634521484,2.208293437957764,1.4583146572113037,0.5833194851875305,0.6666372418403625,Sergiy Stakhovsky
0.19231776893138885,0.15391185879707334,0.11539579927921295,0.307698667049408,0.2692393064498901,0.11537985503673552,0.3076235353946686,0.03849859908223152,2.15384292602539,3.7307746410369873,3.0386760234832764,2.077025890350342,4010,1.0770313739776611,3.0386760234832764,3.7307746410369873,1.4999420642852783,3.30786395072937,3.4615867137908936,1.5384715795516968,2.15384292602539,2.077025890350342,1.5000562667846682,0.6923613548278809,0.4615885317325592,Gilles Simon
0.2499819099903107,0.15008226037025452,0.14999303221702576,0.3000219464302063,0.7997952699661255,0.2999322414398193,0.24997082352638245,0.10000194609165193,1.8500019311904907,4.099679946899413,2.7502713203430176,1.3002854585647583,75,1.100090742111206,2.7502713203430176,4.099679946899413,2.0996596813201904,3.1001105308532715,3.749840259552002,1.0001174211502075,1.8500019311904907,1.3002854585647583,0.8502234220504761,0.9999025464057922,0.7999570965766907,Mikhail Youzhny
0.19049878418445587,0.2381057441234589,0.047659877687692635,0.14297041296958926,0.14290344715118408,0.14283505082130432,5.5693108151899644e-05,0.23808006942272186,1.3812001943588257,2.857351064682007,3.999882459640503,2.285719394683838,875,1.5237889289855957,3.999882459640503,2.857351064682007,1.1904672384262085,3.1906731128692627,3.666560649871826,0.9049994349479676,1.3812001943588257,2.285719394683838,1.714235544204712,0.7618845701217651,0.7618581652641296,Mischa Zverev
0.04766561836004257,0.4284387528896332,0.09528665244579317,0.19053936004638672,0.2380894869565964,0.1904328316450119,0.0952649861574173,0.047671865671873086,1.8095897436141968,2.762036800384521,2.857255220413208,1.7143274545669556,4067,0.9049823880195618,2.857255220413208,2.762036800384521,1.2856277227401731,2.3813910484313965,3.237900495529175,1.0001761913299558,1.8095897436141968,1.7143274545669556,1.2380483150482178,0.4762325882911682,0.714224636554718,Fabio Fognini
0.10720214992761612,0.2143470048904419,0.0714280754327774,0.2499782592058181,0.3214048445224762,0.17852744460105896,0.2499289065599441,0.21424832940101626,1.7143367528915403,3.2499096393585205,3.3213622570037837,2.2855656147003174,678,1.2141937017440796,3.3213622570037837,3.2499096393585205,1.392691135406494,3.0714123249053955,3.4998595714569087,0.9287680387496948,1.7143367528915403,2.2855656147003174,1.571384072303772,0.9284504652023317,0.5357841849327087,Philipp Kohlschreiber
0.3513523042201996,0.5943769812583923,0.054101355373859406,0.108259417116642,0.18922004103660586,0.162121519446373,0.24318332970142365,0.05411772057414055,1.7838703393936155,2.8380031585693364,2.649108409881592,1.4327253103256226,650,0.7031055688858032,2.649108409881592,2.8380031585693364,1.2161535024642944,2.3249552249908447,3.162156581878662,1.162317991256714,1.7838703393936155,1.4327253103256226,1.2162582874298096,0.45953169465065,0.7297446131706238,Julien Benneteau
0.02499900944530964,0.12498321384191513,0.1250525414943695,0.1751733124256134,0.37497055530548096,0.15001006424427032,0.17504923045635226,0.02510329708456993,2.399716854095459,3.225005388259888,2.800299406051636,1.8001670837402344,838,1.0253064632415771,2.800299406051636,3.225005388259888,1.4499634504318235,2.8003478050231934,3.224956512451172,1.3749417066574097,2.399716854095459,1.8001670837402344,1.274998426437378,0.400099903345108,0.4999944567680359,Daniel Gimeno-Traver
0.2105422019958496,0.10525548458099364,0.05273392051458359,0.4736469388008118,0.3683316707611084,0.15782448649406433,0.10531961917877196,0.21049802005290985,1.4741005897521973,2.7900371551513667,3.5263800621032715,2.00011682510376,1035,1.2633298635482788,3.5263800621032715,2.7900371551513667,1.157845973968506,2.8955211639404297,3.4208965301513667,0.8425945043563843,1.4741005897521973,2.00011682510376,1.4736068248748782,0.789596676826477,0.7894436717033386,Marcel Granollers
0.23548901081085205,0.2354073822498321,5.017816874897108e-05,0.3528369963169098,0.2940172851085663,0.17637357115745544,0.4703802168369293,0.23523254692554474,1.8238369226455688,3.059025287628174,3.3530192375183105,2.4115798473358154,7043,1.0000783205032349,3.3530192375183105,3.059025287628174,1.4114387035369873,2.647664785385132,3.764379501342773,1.1769099235534668,1.8238369226455688,2.4115798473358154,1.940969467163086,0.4706765115261078,0.41197139024734497,Jeremy Chardy
0.3665944635868073,0.6330739259719849,0.06666181236505507,0.1999984085559845,0.2999183535575867,0.09998653829097748,0.03337033838033676,0.10006644576787947,2.1995952129364014,3.566127300262451,2.833603858947754,1.7001253366470337,831,0.9001320600509644,2.833603858947754,3.566127300262451,1.3996531963348389,3.0666067600250244,3.333125352859497,1.5997408628463743,2.1995952129364014,1.7001253366470337,1.3001006841659546,0.5667334794998169,0.6333712339401245,Tomas Berdych
0.1429213583469391,0.1905836760997772,0.1428922861814499,0.2858991026878357,0.4284823834896088,0.28556326031684875,0.2379997968673706,0.2856682240962982,1.857776403427124,3.0010073184967037,2.858885765075684,1.1918970346450806,4146,1.2863607406616209,2.858885765075684,3.0010073184967037,1.4285833835601809,2.858784914016724,3.0011081695556636,0.90561044216156,1.857776403427124,1.1918970346450806,0.9532172083854676,0.6668134927749634,0.6193076968193054,Lukas Rosol
