ACES,BP,BPOF,DF,FS,FSOF,ID_P,RPW,RPWOF,TPW,W1S,W1SOF,WIS
2.941772937774658,0.7449013590812683,6.622023105621338,1.471649408340454,44.13970184326172,72.8270263671875,5961,18.424949645996094,64.7626953125,64.03610992431639,30.8984317779541,44.13970184326172,14.712727546691895
4.413310050964356,0.009914145804941654,0.019227718934416767,7.697615623474121,51.83940887451172,88.20066833496094,6458,9.987107276916504,54.11566925048828,64.01811218261719,37.49518966674805,51.83940887451172,16.535350799560547
8.667710304260254,0.7949551939964294,3.951250076293945,0.7958443164825441,28.4223690032959,59.143836975097656,5127,21.302560806274414,67.79188537597656,64.65177917480469,23.67431259155273,28.4223690032959,19.673959732055664
0.011277269572019577,1.237135410308838,4.919333934783936,4.898036003112793,46.5840072631836,73.57215881347656,1576,12.345975875854492,56.4844970703125,52.82382202148438,24.54567527770996,46.5840072631836,15.931528091430664
3.3368144035339355,4.3994784355163565,6.608888149261475,1.130144715309143,44.14876556396485,70.65653991699219,4003,33.05126571655273,68.42894744873047,80.50894165039062,35.30206680297852,44.14876556396485,12.154321670532227
6.0798444747924805,3.0395634174346924,6.842324256896973,0.7717987298965454,35.796775817871094,60.16960906982422,7818,29.65240478515625,72.27311706542969,66.21732330322266,26.65005874633789,35.796775817871094,9.914300918579102
0.7237740755081177,3.5582904815673833,9.952881813049316,7.098649024963379,41.28707885742188,74.02082824707031,7127,27.77939796447754,66.94614410400389,68.37308502197266,29.18157386779785,41.28707885742188,11.412115097045898
0.8225005865097046,3.266376495361328,6.53543758392334,0.8192976713180542,57.98057174682617,75.97613525390625,3833,30.222375869750977,80.0369873046875,80.05521392822266,40.018028259277344,57.98057174682617,9.814815521240234
2.9472565650939937,2.9461615085601807,4.4421963691711435,1.4739747047424316,36.80107879638672,64.76953125,11701,30.90872573852539,76.50663757324219,53.097900390625,16.252140045166016,36.80107879638672,5.937047004699707
2.482356309890747,2.458138942718506,4.926921367645264,0.01394057460129261,31.90328025817871,58.892005920410156,4009,25.7827091217041,67.48454284667969,52.84309005737305,18.439891815185547,31.90328025817871,8.618098258972168
1.70406174659729,5.07358455657959,20.278831481933594,5.0804405212402335,103.20804595947266,172.60008239746094,1747,64.27473449707031,177.62388610839844,167.49679565429688,65.99078369140625,103.20804595947266,37.230918884277344
1.1204655170440674,2.207716941833496,3.325983047485352,5.51581335067749,40.85090637207031,64.07706451416016,6627,25.39197158813477,68.45866394042969,61.855674743652344,27.59862327575684,40.85090637207031,8.864825248718262
0.7591701745986938,5.143292427062988,12.482233047485352,1.4770524501800537,39.72639846801758,72.05815124511719,674,34.54532241821289,73.53900146484375,67.70631408691406,20.64609146118164,39.72639846801758,12.513162612915039
4.91801643371582,7.324776649475098,24.41020202636719,9.77731704711914,97.70870971679688,166.13717651367188,6848,78.14260864257812,178.33473205566406,185.6355438232422,70.84608459472656,97.70870971679688,36.64684295654297
8.271272659301758,1.3883397579193115,4.157501220703125,2.7511403560638428,43.40565872192383,80.5860595703125,6101,31.02506446838379,82.01513671875,80.65818786621094,31.02558898925781,43.40565872192383,18.603900909423828
3.679741382598877,0.017195265740156174,0.03942940756678581,1.230779767036438,36.85357284545898,58.961158752441406,11373,11.136926651000977,57.71944046020508,47.99596405029297,28.23460960388184,36.85357284545898,8.623139381408691
1.1676400899887085,1.180535078048706,1.211793065071106,1.1732265949249268,55.69065475463867,85.88652801513672,935,15.211573600769045,60.495201110839844,61.67100143432617,31.359188079833984,55.69065475463867,15.100239753723145
0.007270980626344682,1.245020031929016,4.9398627281188965,1.2360888719558716,45.398643493652344,79.64613342285156,3682,23.376110076904297,69.95269775390625,66.28860473632811,27.001916885375977,45.398643493652344,15.9105806350708
1.1778301000595093,2.3265390396118164,4.662383079528809,1.167615532875061,39.52604293823242,77.79006958007812,1569,27.87611961364746,83.56956481933594,75.49974822998047,29.06320762634277,39.52604293823242,18.555747985839844
2.223837375640869,2.213368654251098,4.438902854919434,3.301591157913208,39.75201416015625,70.64588928222656,11923,17.75614356994629,59.7393684387207,55.35228729248047,27.617361068725586,39.75201416015625,9.97667121887207
16.685651779174805,0.6023358702659607,2.9949793815612797,2.3789706230163574,41.172698974609375,62.04414749145508,5837,15.551971435546875,64.44474792480469,63.26319122314453,36.96974563598633,41.172698974609375,10.740606307983398
4.191336154937743,1.79373300075531,3.5935287475585938,2.9736969470977783,38.23289108276367,62.70497512817383,5129,22.09174156188965,59.12653350830078,57.3512191772461,23.91145133972168,38.23289108276367,11.345090866088867
5.801303386688232,1.1727126836776731,6.967511177062987,2.326124668121338,38.36859893798828,59.3092269897461,9840,20.957752227783203,68.57316589355469,57.02913665771485,24.448528289794922,38.36859893798828,11.622862815856935
3.916378736495972,5.181105136871338,11.65416145324707,0.019390415400266647,36.41828155517578,50.78136444091797,762,37.591552734375,81.71293640136719,80.47047424316406,33.75520706176758,36.41828155517578,9.123722076416016
5.721305847167969,0.8347959518432617,0.8710283041000366,1.6392576694488523,32.03607177734375,63.95818328857422,1092,12.407123565673828,55.8072509765625,52.60602951049805,23.80821418762207,32.03607177734375,16.390117645263672
8.095639228820799,2.938316345214844,8.07679557800293,3.6853241920471187,41.895774841308594,75.01862335205078,12043,34.512451171875,88.16080474853516,83.76776123046875,30.88237953186035,41.895774841308594,18.37237930297852
4.010073661804198,2.0097486972808842,2.0412492752075195,3.00520396232605,37.17526626586914,61.30182647705078,854,22.109106063842773,63.28513717651367,57.300254821777344,25.11950492858887,37.17526626586914,10.071054458618164
0.028486605733633038,2.3266632556915283,6.974895477294923,2.3165123462677,39.60136795043945,70.93836975097656,9043,30.19892883300781,77.83570098876953,67.47038269042969,22.179027557373047,39.60136795043945,15.091702461242676
9.909769058227539,3.3044250011444087,5.533489227294922,4.403270721435547,52.89655303955078,78.2738037109375,6431,29.77471923828125,70.63603973388672,82.68310546875,39.666934967041016,52.89655303955078,13.241449356079102
0.8437359929084778,3.262465000152588,4.919905662536621,0.009737440384924412,42.50819778442383,62.99408721923828,6831,25.35358810424805,66.25338745117189,65.439697265625,26.18777847290039,42.50819778442383,13.894392013549805
1.3923120498657229,4.817059516906738,6.906313419342041,6.870586395263673,33.18075942993164,68.34110260009766,10231,32.41129302978516,70.40619659423828,66.28628540039061,20.079294204711914,33.18075942993164,13.795700073242188
4.93446159362793,6.101572513580322,11.001787185668944,3.677823305130005,49.03900909423828,88.22833251953125,891,34.296356201171875,68.77137756347656,85.81430053710938,30.69887733459473,49.03900909423828,20.816043853759766
1.5324527025222778,5.125356674194336,7.3324241638183585,4.410967826843262,34.598087310791016,64.03241729736328,14177,34.484130859375,67.69154357910156,64.04328155517578,19.948719024658203,34.598087310791016,9.606855392456056
2.8781218528747563,2.8760693073272705,5.769577026367188,0.9715668559074402,34.62221527099609,64.31243896484375,3054,29.71242904663086,70.98688507080078,74.79058837890625,27.84754943847656,34.62221527099609,17.23020362854004
13.449131965637207,2.871396780014038,3.854958057403565,3.81950306892395,64.12543487548828,101.44441986083984,7459,35.4207763671875,100.5301513671875,100.54669189453124,45.01985549926758,64.12543487548828,20.10495376586914
0.011194440536201,2.894526958465576,8.649139404296875,1.933172821998596,45.16809844970703,69.20278167724611,7826,43.1196174621582,92.00855255126952,87.29036712646484,27.866870880126953,45.16809844970703,16.303882598876953
4.972874641418457,1.6317039728164673,3.281043529510498,4.08147668838501,47.3369255065918,78.35199737548828,685,21.264083862304688,61.3798713684082,65.40787506103516,34.30917358398437,47.3369255065918,9.830526351928713
3.6989223957061768,0.015484845265746115,3.683180332183838,2.446953773498535,63.60932540893555,88.07750701904297,7805,22.07779884338379,72.29576873779297,71.07437896728516,34.330493927001946,63.60932540893555,14.665509223937988
0.9848034977912904,1.9299819469451904,4.818731784820557,0.967295467853546,41.32265853881836,67.19898223876953,8313,19.2739200592041,63.41058349609375,57.70697784423828,27.87245750427246,41.32265853881836,10.560192108154297
4.238603115081787,1.075115442276001,3.2077407836914062,3.158986568450928,37.84200668334961,66.22785186767578,5136,25.27316474914551,71.46180725097656,66.30265045166016,27.34786605834961,37.84200668334961,13.681614875793455
7.354076385498048,1.8382238149642944,3.688512086868286,7.307999610900879,35.91854858398437,62.58824920654297,12661,23.89140701293945,68.02897644042969,58.02565383911133,23.974220275878906,35.91854858398437,10.156038284301758
3.9327454566955566,0.026138175278902054,7.767850399017334,3.8848795890808105,42.81403350830078,82.95723724365234,7452,28.525012969970703,84.22569274902344,73.96589660644531,26.002843856811523,42.81403350830078,19.43285179138184
2.248161792755127,0.02991338446736336,3.348495960235596,1.1149238348007202,33.28107452392578,70.70014953613281,3316,21.07284927368164,69.64448547363281,63.084510803222656,23.298513412475586,33.28107452392578,18.712238311767575
5.811308860778809,1.1840224266052246,4.666152000427246,2.32666540145874,26.90143775939941,53.6569938659668,1113,26.75052261352539,76.63916778564453,58.290260314941406,21.03282165527344,26.90143775939941,10.50663948059082
0.03982750326395035,2.3215155601501465,10.404167175292967,5.7819557189941415,44.135398864746094,76.63787841796875,11940,30.19048500061035,80.12736511230469,70.91122436523438,27.90956115722656,44.135398864746094,12.810391426086426
6.887461185455322,0.7088470458984375,6.203202724456787,5.483946323394775,37.28073501586914,73.71138763427734,7540,24.83529090881348,77.1426773071289,71.02684783935547,28.98481750488281,37.28073501586914,17.205883026123047
1.1991870403289795,1.1989295482635498,2.404839277267456,1.1631911993026731,48.71922302246094,96.1249542236328,6080,16.449871063232422,57.0925407409668,67.49142456054689,31.35761070251465,48.71922302246094,19.68394088745117
0.01174851693212986,2.59705114364624,3.9261794090271,2.5970704555511475,42.878578186035156,66.26129150390625,4454,28.54132080078125,71.39387512207031,61.10315704345703,29.856670379638672,42.878578186035156,2.7028040885925293
4.673424243927002,2.32234525680542,3.510402202606201,3.4780642986297607,41.83183670043945,57.061561584472656,10507,23.24678611755371,68.54093933105469,53.61520385742188,26.776042938232425,41.83183670043945,3.591681718826294
1.1235134601593018,4.419957637786865,13.21257495880127,3.2996249198913574,58.29471969604492,89.10231018066406,4461,41.83552932739258,100.06413269042969,89.22407531738281,33.04914093017578,58.29471969604492,14.339410781860352
1.2000043392181396,2.323363780975342,6.953651428222656,4.6216392517089835,41.85009002685547,72.04310607910156,6820,29.01877403259277,81.24191284179688,68.58836364746094,29.06500625610352,41.85009002685547,10.503292083740234
0.7295944094657898,5.493552684783936,5.5399274826049805,4.1425695419311515,42.03469848632813,72.38008117675781,2379,35.78925704956055,66.93355560302734,75.14447021484375,22.81807518005371,42.03469848632813,16.537134170532227
4.429122447967528,0.03371749073266983,2.7221455574035645,5.270773410797119,47.64039611816406,83.7900619506836,9094,16.955011367797848,65.53408050537111,70.77222442626953,35.298683166503906,47.64039611816406,18.518531799316406
0.030398670583963394,1.353123426437378,3.9946608543396,2.597829341888428,37.755714416503906,57.37641525268555,3992,21.02012252807617,66.463134765625,49.830970764160156,23.47474479675293,37.755714416503906,5.336104869842528
4.397965431213379,3.672477006912232,10.26811695098877,0.7622822523117065,43.48605728149414,67.81278991699219,9833,30.17844009399414,72.19204711914062,74.39026641845703,33.132198333740234,43.48605728149414,11.079630851745604
4.938464164733887,0.6469529867172241,1.9005897045135496,3.0920324325561523,49.65504455566406,74.22647857666016,5917,17.93564224243164,65.74949645996094,70.62639617919922,37.9771614074707,49.65504455566406,14.706942558288574
3.391229152679444,10.110462188720703,18.553760528564453,3.3959286212921143,34.01789093017578,61.20100021362305,11521,52.39405059814453,86.44835662841797,98.17750549316406,30.50765991210937,34.01789093017578,15.275789260864258
0.04122350364923477,0.035227030515670776,6.782559871673584,1.6909549236297607,30.782085418701172,61.24989700317383,12190,22.128459930419922,76.32099914550781,42.82669067382813,10.474512100219727,30.782085418701172,10.221702575683594
1.2037743330001829,2.3400180339813232,8.130617141723633,1.1920846700668335,57.9300537109375,92.6889190673828,11881,34.79939651489258,89.26155090332031,96.16988372802734,42.84625244140625,57.9300537109375,18.518781661987305
6.3700294494628915,1.06587815284729,2.1375799179077153,4.186650276184082,36.81071472167969,66.20149993896484,9229,14.840349197387695,61.06488800048828,55.89306640625,27.373218536376953,36.81071472167969,13.676658630371096
4.114396095275879,1.636840581893921,1.677268624305725,2.453526020050049,47.347450256347656,71.88906860351562,5058,21.254810333251953,63.7920913696289,66.16017150878906,35.06698608398437,47.347450256347656,9.83837890625
5.2466020584106445,3.5257358551025386,11.44363498687744,3.5154311656951904,45.95885467529297,67.20024871826172,3639,29.151790618896484,73.32185363769531,70.71257781982422,32.66701889038086,45.95885467529297,8.875489234924316
1.8790229558944704,0.9579750299453736,4.64560604095459,4.575478553771973,48.69620895385742,79.02381896972656,13429,14.96196460723877,60.92420196533203,61.87373733520508,31.28348731994629,48.69620895385742,15.62828540802002
4.866470336914063,1.6732460260391235,10.591448783874512,2.44620680809021,56.15785598754883,93.6438446044922,3685,36.70654678344727,103.329345703125,98.53239440917969,42.27334976196289,56.15785598754883,19.552494049072266
2.223825454711914,1.147886037826538,3.3719348907470703,5.479717254638672,64.80088806152344,89.07716369628906,6228,21.09938240051269,64.05924987792969,70.6715316772461,37.41848754882813,64.80088806152344,12.150390625
3.8360321521759033,3.823493242263794,4.8187360763549805,2.872877836227417,31.76044273376465,73.85536193847656,6002,35.38457489013672,83.30955505371094,74.80766296386719,20.25417709350586,31.76044273376465,19.168901443481445
3.891993999481201,1.3136295080184937,3.926336765289306,5.157806396484375,44.16666793823242,76.6099624633789,7393,18.302011489868164,61.2408676147461,53.52227020263672,22.20625877380371,44.16666793823242,13.011312484741213
1.5798954963684082,1.5901511907577517,1.6544606685638428,4.708715438842773,44.233306884765625,77.21793365478516,10828,15.944952011108398,53.9305419921875,44.5413932800293,26.881694793701172,44.233306884765625,1.712301254272461
10.45142650604248,0.030685756355524063,0.060700535774230964,1.075117826461792,43.09078979492188,64.14823913574219,9521,14.816171646118164,64.09742736816406,56.88176345825195,31.53022384643555,43.09078979492188,10.530500411987305
12.43439769744873,1.9287006855010984,8.609260559082031,0.9814888834953308,44.09271240234375,77.60952758789062,3985,36.3374137878418,86.19395446777344,88.09629821777344,32.62946319580078,44.09271240234375,19.122339248657227
0.027204489335417747,0.04021606594324112,3.1950225830078125,9.357641220092773,30.130229949951172,74.02800750732422,6850,15.893701553344727,64.66756439208984,47.55425262451172,17.488101959228516,30.130229949951172,14.172451972961426
2.197916984558105,3.304705142974853,8.802311897277832,2.2110414505004883,52.81694793701172,79.27366638183594,1936,36.28779602050781,82.57953643798828,74.94002532958984,27.59969520568848,52.81694793701172,11.052535057067873
1.0271966457366943,3.0128464698791504,4.0637969970703125,1.9979814291000368,41.21623611450195,69.24580383300781,1837,24.17136192321777,64.34491729736328,62.41416549682617,23.22193145751953,41.21623611450195,15.018162727355955
6.484456539154053,2.69646954536438,5.9519758224487305,2.153688907623291,32.99188232421875,61.971092224121094,1687,24.299882888793945,61.03423309326172,61.53597259521485,23.27380752563477,32.99188232421875,13.96229362487793
2.644191265106201,1.3106704950332642,2.643117904663086,6.452956199645996,42.85812377929688,67.55616760253906,11953,23.368427276611328,68.78910064697266,56.04509735107422,26.07185935974121,42.85812377929688,6.591510772705077
0.06884895265102386,0.03551032394170761,5.515233039855957,0.04855728149414063,40.0305290222168,58.15057373046875,6642,19.41689682006836,70.35939025878906,47.2275619506836,18.08795547485352,40.0305290222168,9.72210693359375
3.4509739875793457,1.4027669429779053,6.23475456237793,2.7562451362609863,42.83274459838867,61.5752067565918,14814,27.61993789672852,75.17164611816406,69.72704315185547,29.69491004943848,42.83274459838867,12.412195205688475
0.8864355087280273,4.223324775695802,6.801058769226074,1.7279822826385498,51.650306701660156,72.14653015136719,8721,34.689151763916016,77.14158630371094,72.98265075683594,28.047128677368164,51.650306701660156,10.246368408203123
1.2379051446914673,1.2719045877456665,3.7530231475830083,0.03978372737765312,56.23382568359375,79.57186126708984,9516,22.20902442932129,67.49129486083984,63.9078254699707,30.63570785522461,56.23382568359375,11.063090324401855
1.0352479219436646,0.044573090970516205,0.09297840297222136,0.025772769004106518,53.04473114013672,87.00955200195312,5838,12.280455589294435,57.417457580566406,52.4652214050293,29.127361297607425,53.04473114013672,11.057408332824707
3.4558682441711426,2.763312578201294,8.251840591430664,3.440380096435547,38.00092315673828,79.81137084960938,3577,33.03725051879883,75.82537078857422,75.15525817871094,22.896568298339844,38.00092315673828,19.21879768371582
3.542849063873291,4.635915279388428,10.42137336730957,2.3071680068969727,30.43600845336914,63.95996856689453,7970,41.63314437866211,90.3075942993164,69.794677734375,14.252298355102539,30.43600845336914,13.90923309326172
9.196836471557617,4.628991603851318,5.848094463348389,3.4773507118225098,48.65911102294922,68.56871032714844,9675,26.758041381835934,57.12420654296875,72.06513977050781,32.47690963745117,48.65911102294922,12.830182075500488
15.25886344909668,6.556809425354004,23.957942962646484,6.569956302642822,126.4260482788086,189.86013793945312,5844,80.66456604003906,196.2625732421875,187.61474609375,87.19222259521484,126.4260482788086,19.755239486694336
2.655022144317627,1.3177964687347412,2.673185110092163,3.8940334320068364,45.40664672851562,76.53826141357422,17928,15.775385856628418,56.114418029785156,53.61406707763672,26.07381629943848,45.40664672851562,11.739860534667967
4.2737226486206055,1.696285605430603,2.571242332458496,0.8619408607482909,42.51470947265625,65.42359924316406,11522,20.37826919555664,61.20394134521485,61.19959259033203,28.0997371673584,42.51470947265625,12.71406364440918
3.6660351753234863,0.059688813984394073,3.736288785934448,7.2793846130371085,34.49869537353516,63.88176345825195,4025,14.975247383117676,60.30437088012695,51.83206176757813,27.009937286376953,34.49869537353516,9.84687328338623
5.503424167633057,1.4092128276824951,1.4958747625350952,1.4084397554397583,41.47389602661133,78.71727752685547,7757,20.898740768432614,62.43299102783203,55.64461135864258,24.95231628417969,41.47389602661133,9.79355239868164
1.0746039152145386,2.8967840671539307,5.829176425933838,0.983919322490692,54.48584747314453,76.73047637939453,11226,26.960163116455078,71.1225357055664,71.18675994873047,33.56346893310547,54.48584747314453,10.654276847839355
2.7658610343933105,0.7108046412467957,2.1391859054565434,2.761949062347412,40.758094787597656,55.452674865722656,5054,16.008344650268555,56.118385314941406,54.6654052734375,28.96623229980469,40.758094787597656,9.689837455749512
1.5056000947952268,0.06896959245204927,1.6014559268951416,4.381186008453368,33.93640518188477,59.065101623535156,17829,17.873882293701172,66.28922271728516,46.1220703125,19.280963897705078,33.93640518188477,8.95694351196289
4.65844202041626,2.343784809112549,6.422739505767822,2.9334816932678223,29.87930679321289,61.83545684814453,10844,23.9234676361084,66.34918975830078,60.16000366210938,21.691579818725586,29.87930679321289,14.544960021972654
2.1872386932373047,1.448621392250061,4.31162166595459,4.215725898742677,59.65716552734375,76.8182373046875,9842,20.10166931152344,64.31650543212889,68.50977325439453,41.894493103027344,59.65716552734375,6.506674289703369
10.71686840057373,1.528217077255249,5.298232078552246,5.340652942657472,41.83274841308594,78.21234893798828,9488,26.53295516967773,81.1709976196289,79.70756530761719,31.988494873046875,41.83274841308594,18.950963973999023
3.8998310565948486,1.54974102973938,10.597333908081056,2.304403781890869,40.34278106689453,68.60233306884766,11178,29.66854286193848,81.36021423339844,75.41983795166016,30.459606170654297,40.34278106689453,15.289274215698242
2.4503366947174072,2.487968921661377,3.36317777633667,4.069117546081543,32.91378402709961,67.09160614013672,12653,24.656780242919922,66.27461242675781,62.36474609375,23.8311767578125,32.91378402709961,13.876787185668945
1.0400677919387815,2.0186767578125,2.1105287075042725,2.053173303604126,44.12007141113281,74.12761688232422,10202,18.227128982543945,59.406944274902344,60.358482360839844,27.128549575805664,44.12007141113281,14.995315551757812
2.743957757949829,1.866658926010132,1.979199171066284,9.071072578430176,39.58037567138672,73.58775329589844,13765,16.88027000427246,59.253807067871094,58.3228759765625,25.78961181640625,39.58037567138672,15.652995109558105
3.8320605754852295,0.8096165657043457,3.1335294246673584,3.7827343940734863,50.77808380126953,81.93619537353516,13799,14.759973526000975,61.2139892578125,64.90156555175781,37.89180755615234,50.77808380126953,12.249776840209961
3.1555452346801762,0.06851495802402496,0.15889349579811096,3.1398746967315674,40.17670440673828,70.58098602294922,14432,13.979192733764648,61.27025604248047,57.174705505371094,26.433364868164066,40.17670440673828,16.751516342163086
6.77020263671875,0.05002710968255997,0.1314455419778824,1.7453113794326782,37.50666046142578,64.72072601318361,12614,17.142986297607422,67.94266510009766,42.97522735595703,17.252275466918945,37.50666046142578,8.577529907226562
2.902693510055542,2.8866760730743413,8.612283706665039,1.909213304519653,43.21221923828125,73.75333404541016,9471,26.93886375427246,69.1826171875,69.17753601074219,27.89715576171875,43.21221923828125,14.337651252746582
14.06201457977295,0.0376850999891758,2.4150376319885254,0.07325710356235504,42.49103927612305,58.558006286621094,12083,18.99679946899414,62.431053161621094,64.75634765625,38.474464416503906,42.49103927612305,7.285084724426269
0.9767473936080932,2.436943769454956,2.479979515075684,0.07404306530952454,39.53218078613281,66.54844665527344,14727,17.304471969604492,59.18109893798828,56.86901092529297,23.25485420227051,39.53218078613281,16.30849838256836
11.527400970458984,1.1962796449661257,4.7039523124694815,2.32906174659729,59.99957275390625,99.246337890625,11009,23.37042236328125,75.52757263183594,74.33104705810547,35.88936233520508,59.99957275390625,15.071271896362305
2.0730562210083012,1.0323101282119749,3.063159465789795,7.939554691314697,38.21455001831055,67.31304168701172,8396,21.18958282470703,67.31174468994139,61.38948822021485,23.222640991210934,38.21455001831055,16.97726821899414
3.532790422439575,1.1986687183380127,4.714278697967528,0.07199837267398834,36.08658981323242,62.9566879272461,9584,23.40085220336914,71.04034423828125,60.80825805664063,22.236446380615234,36.08658981323242,15.168339729309082
0.011298567987978458,4.409128665924072,7.72672176361084,1.1228573322296145,60.51796340942383,72.80720520019531,10400,31.98859596252441,68.46473693847656,76.09001159667969,39.58258056640625,60.51796340942383,4.518843650817871
