ACES,ACESRival,BP,BPOF,BPOFRival,BPRival,DF,DFrival,FS,FSOF,FSOFRival,FSRival,ID_P,RPW,RPWOF,RPWOFRival,RPWRival,TPW,TPWRival,W1S,W1SOF,W1SOFRival,W1SRival,WIS,WISRival,NAME_P
0.2666511535644531,0.13334989547729492,0.19999246299266807,0.4999886453151703,0.4999622404575348,0.2666401267051697,0.2999803423881531,0.10001692920923233,1.6334015130996704,3.1333677768707275,2.966759204864502,2.199994802474976,918,1.300028681755066,2.966759204864502,3.1333677768707275,1.5332833528518677,2.9001131057739262,3.200013399124145,1.200044870376587,1.6334015130996704,2.199994802474976,1.366680145263672,0.40003952383995056,0.3000500798225403,Teimuraz Gabashvili
0.19512474536895752,0.8291791677474976,0.024403944611549367,0.12197842448949815,0.24390652775764465,0.0975634977221489,0.097563274204731,0.07316876947879791,2.146290779113769,3.268247127532959,3.097594738006592,2.0243866443634038,791,0.8293349146842957,3.097594738006592,3.268247127532959,1.2194923162460327,2.8780903816223145,3.4877521991729736,1.5609388351440432,2.146290779113769,2.0243866443634038,1.7072687149047852,0.4878163933753967,0.5609911680221558,Andreas Seppi
2.473111089784652e-05,0.16668161749839785,0.055562108755111694,0.05558093637228012,0.444413959980011,0.22219935059547424,0.33330753445625305,0.11111706495285034,1.944458246231079,2.944499969482422,2.6667513847351074,1.6667029857635498,961,0.7222766876220703,2.6667513847351074,2.944499969482422,1.44439435005188,2.222382068634033,3.388869047164917,1.11117684841156,1.944458246231079,1.6667029857635498,1.388895034790039,0.3889285922050476,0.5555795431137085,Guillermo Garcia-Lopez
0.5454343557357788,0.6363174319267273,1.0405443390482105e-05,0.227262020111084,0.13637861609458926,0.04546244069933891,0.31814518570899963,0.1363603174686432,1.8181922435760496,3.0000367164611816,3.000026226043701,1.7273118495941162,468,0.681867241859436,3.000026226043701,3.0000367164611816,1.0000008344650269,2.68190336227417,3.318159818649292,1.5000008344650269,1.8181922435760496,1.7273118495941162,1.500003218650818,0.5000351071357727,0.8181556463241577,Feliciano Lopez
0.31249120831489563,0.3124673068523407,0.2499691545963288,0.3125042021274567,5.6452689022989944e-05,2.3896191123640165e-05,0.24998588860034945,0.18748401105403892,1.5626606941223145,2.812650442123413,2.875206470489502,1.2502567768096924,672,1.4999845027923584,2.875206470489502,2.812650442123413,0.6876186728477478,3.625016450881958,2.0628404617309566,1.2500983476638794,1.5626606941223145,1.2502567768096924,1.0001407861709597,0.8749334216117859,0.37508097290992737,Fernando Verdasco
0.23334746062755585,0.06670371443033217,0.1666569709777832,0.29999375343322754,0.166685551404953,0.13332246243953705,0.13331416249275208,0.16666288673877716,2.0333390235900883,3.0000481605529785,3.2999510765075684,2.299922227859497,1266,1.3999502658843994,3.2999510765075684,3.0000481605529785,1.2666358947753906,3.133362293243408,3.1666369438171387,1.433341383934021,2.0333390235900883,2.299922227859497,1.5332856178283691,0.3000706732273102,0.3667154908180237,Sergiy Stakhovsky
0.19231776893138885,0.15391185879707334,0.11539579927921295,0.307698667049408,0.2692393064498901,0.11537985503673552,0.3076235353946686,0.03849859908223152,2.15384292602539,3.7307746410369873,3.0386760234832764,2.077025890350342,4010,1.0770313739776611,3.0386760234832764,3.7307746410369873,1.4999420642852783,3.30786395072937,3.4615867137908936,1.5384715795516968,2.15384292602539,2.077025890350342,1.5000562667846682,0.6923613548278809,0.4615885317325592,Gilles Simon
0.36835718154907227,0.052764344960451126,0.15788309276103973,0.368417888879776,0.26313143968582153,0.05264902859926224,0.05267478153109551,0.1052585020661354,1.6316649913787842,3.2104897499084486,3.0001981258392334,1.789606690406799,75,1.2105792760849,3.0001981258392334,3.2104897499084486,1.0000286102294922,3.421040296554565,2.7896475791931152,1.1053613424301147,1.6316649913787842,1.789606690406799,1.1054192781448364,1.1050995588302612,0.6841995120048523,Mikhail Youzhny
0.19049878418445587,0.2381057441234589,0.047659877687692635,0.14297041296958926,0.14290344715118408,0.14283505082130432,5.5693108151899644e-05,0.23808006942272186,1.3812001943588257,2.857351064682007,3.999882459640503,2.285719394683838,875,1.5237889289855957,3.999882459640503,2.857351064682007,1.1904672384262085,3.1906731128692627,3.666560649871826,0.9049994349479676,1.3812001943588257,2.285719394683838,1.714235544204712,0.7618845701217651,0.7618581652641296,Mischa Zverev
0.1111275926232338,0.27772247791290283,0.22220738232135773,0.2222672998905182,0.16670666635036469,0.05557601898908615,0.22218802571296686,0.16667358577251434,1.5002918243408203,3.055631160736084,2.9445109367370605,1.7778232097625732,4067,1.3333381414413452,2.9445109367370605,3.055631160736084,1.0000951290130615,3.388874053955078,2.6112680435180664,1.1668078899383545,1.5002918243408203,1.7778232097625732,1.2777315378189087,0.888728141784668,0.33344125747680664,Fabio Fognini
0.10720214992761612,0.2143470048904419,0.0714280754327774,0.2499782592058181,0.3214048445224762,0.17852744460105896,0.2499289065599441,0.21424832940101626,1.7143367528915403,3.2499096393585205,3.3213622570037837,2.2855656147003174,678,1.2141937017440796,3.3213622570037837,3.2499096393585205,1.392691135406494,3.0714123249053955,3.4998595714569087,0.9287680387496948,1.7143367528915403,2.2855656147003174,1.571384072303772,0.9284504652023317,0.5357841849327087,Philipp Kohlschreiber
0.3513523042201996,0.5943769812583923,0.054101355373859406,0.108259417116642,0.18922004103660586,0.162121519446373,0.24318332970142365,0.05411772057414055,1.7838703393936155,2.8380031585693364,2.649108409881592,1.4327253103256226,650,0.7031055688858032,2.649108409881592,2.8380031585693364,1.2161535024642944,2.3249552249908447,3.162156581878662,1.162317991256714,1.7838703393936155,1.4327253103256226,1.2162582874298096,0.45953169465065,0.7297446131706238,Julien Benneteau
0.024998921900987625,0.12498177587985992,0.12505711615085602,0.17518837749958038,0.3749679625034332,0.15001095831394196,0.17505352199077606,0.025112276896834373,2.3996920585632324,3.225005626678467,2.800325632095337,1.8001816272735596,838,1.0253331661224363,2.800325632095337,3.225005626678467,1.4499603509902954,2.8003783226013184,3.2249526977539062,1.3749366998672483,2.3996920585632324,1.8001816272735596,1.274998426437378,0.4001085758209229,0.4999939501285553,Daniel Gimeno-Traver
0.2105422019958496,0.10525548458099364,0.05273392051458359,0.4736469388008118,0.3683316707611084,0.15782448649406433,0.10531961917877196,0.21049802005290985,1.4741005897521973,2.7900371551513667,3.5263800621032715,2.00011682510376,1035,1.2633298635482788,3.5263800621032715,2.7900371551513667,1.157845973968506,2.8955211639404297,3.4208965301513667,0.8425945043563843,1.4741005897521973,2.00011682510376,1.4736068248748782,0.789596676826477,0.7894436717033386,Marcel Granollers
0.5499553680419922,0.39996245503425604,5.864521517651156e-05,0.2499647885560989,0.15000435709953308,0.09995158016681673,0.3498684763908386,0.1999618113040924,1.6504970788955688,2.65059232711792,3.2001919746398926,2.000145435333252,7043,0.8502173423767091,3.2001919746398926,2.65059232711792,0.8501311540603638,2.650678396224976,3.2001056671142583,1.3003904819488523,1.6504970788955688,2.000145435333252,1.7499189376831057,0.5000707507133484,0.6000556945800781,Jeremy Chardy
0.3665944635868073,0.6330739259719849,0.06666181236505507,0.1999984085559845,0.2999183535575867,0.09998653829097748,0.03337033838033676,0.10006644576787947,2.1995952129364014,3.566127300262451,2.833603858947754,1.7001253366470337,831,0.9001320600509644,2.833603858947754,3.566127300262451,1.3996531963348389,3.0666067600250244,3.333125352859497,1.5997408628463743,2.1995952129364014,1.7001253366470337,1.3001006841659546,0.5667334794998169,0.6333712339401245,Tomas Berdych
0.1429213583469391,0.1905836760997772,0.1428922861814499,0.2858991026878357,0.4284823834896088,0.28556326031684875,0.2379997968673706,0.2856682240962982,1.857776403427124,3.0010073184967037,2.858885765075684,1.1918970346450806,4146,1.2863607406616209,2.858885765075684,3.0010073184967037,1.4285833835601809,2.858784914016724,3.0011081695556636,0.90561044216156,1.857776403427124,1.1918970346450806,0.9532172083854676,0.6668134927749634,0.6193076968193054,Lukas Rosol
