ACES,ACESRival,BP,BPOF,BPOFRival,BPRival,DF,DFrival,FS,FSOF,FSOFRival,FSRival,ID_P,RPW,RPWOF,RPWOFRival,RPWRival,TPW,TPWRival,W1S,W1SOF,W1SOFRival,W1SRival,WIS,WISRival,NAME_P
4.719388484954834,6.292489528656006,1.5735057592391968,4.720087051391602,8.652228355407715,3.1462085247039795,1.573768973350525,1.57348895072937,42.47499465942383,68.43339538574219,64.50090789794922,42.47542953491211,918,20.452777862548828,64.50090789794922,68.43339538574219,26.743906021118164,62.14226150512695,70.79203796386719,29.103717803955078,42.47499465942383,42.47542953491211,32.2491455078125,12.585769653320312,11.79898452758789,Teimuraz Gabashvili
6.006539821624756,5.005867004394531,1.001267671585083,4.004622936248778,7.0073890686035165,3.0031096935272217,2.0022404193878174,3.003103494644165,37.04129409790039,75.08150482177734,71.07807922363281,41.04539108276367,791,23.02563095092773,71.07807922363281,75.08150482177734,28.02996826171875,70.07717132568361,76.08243560791016,26.0295467376709,37.04129409790039,41.04539108276367,28.03122520446777,21.02199935913086,20.021228790283203,Andreas Seppi
6.292004585266112,4.195342540740967,2.0975584983825684,4.195228576660156,6.292623996734619,4.194834232330321,3.146569013595581,5.2434821128845215,47.19414520263672,74.46248626708984,71.31597900390625,36.70726776123047,961,26.21879577636719,71.31597900390625,74.46248626708984,32.51116943359375,68.17010498046875,77.60836029052734,29.365875244140625,47.19414520263672,36.70726776123047,28.31704330444336,12.58543586730957,16.780141830444336,Guillermo Garcia-Lopez
10.010161399841307,12.012130737304688,2.0023109912872314,2.0028598308563232,5.005898475646973,4.004220962524413,2.002735137939453,2.002472400665283,69.07196044921875,108.11258697509766,101.1064682006836,69.07166290283203,672,31.033700942993164,101.1064682006836,108.11258697509766,45.0464859008789,94.0998077392578,115.11924743652344,47.04912185668945,69.07196044921875,69.07166290283203,55.05652618408203,16.016986846923828,15.016244888305664,Fernando Verdasco
7.341958522796631,5.873772144317628,1.4681925773620603,8.808752059936523,5.872966289520264,4.4043450355529785,9.542545318603516,6.606375217437744,40.37793731689453,71.2116928100586,68.27523040771484,44.78183364868164,468,21.289722442626953,68.27523040771484,71.2116928100586,33.034454345703125,59.46696853637695,80.01996612548828,30.10029602050781,40.37793731689453,44.78183364868164,34.50447463989258,8.07695198059082,12.481038093566895,Feliciano Lopez
7.12551212310791,5.181775569915772,2.590991497039795,9.06809139251709,7.772705078125,2.591150522232056,1.295735239982605,5.181593894958496,43.40229415893555,71.25636291503906,68.66670227050781,35.63117980957031,1266,26.55939102172852,68.66670227050781,71.25636291503906,25.911636352539066,71.90412139892578,68.01895904541016,29.1512508392334,43.40229415893555,35.63117980957031,28.5036678314209,16.193470001220707,13.603645324707033,Sergiy Stakhovsky
0.001296106493100524,12.908853530883787,0.0009611748973838984,1.5210694074630735,4.5570454597473145,2.2782511711120605,1.5190764665603638,3.797053575515747,51.64093780517578,65.31644439697266,64.55790710449219,37.21649169921875,4010,16.712398529052734,64.55790710449219,65.31644439697266,23.544086456298828,58.4847526550293,71.38958740234375,33.41593551635742,51.64093780517578,37.21649169921875,30.379047393798828,8.356414794921875,17.466461181640625,Gilles Simon
5.505674839019775,3.3054561614990234,3.303490161895752,6.607770442962647,17.614925384521484,6.605795383453369,5.505429744720459,2.20247220993042,40.74497985839844,90.29254150390624,60.57277297973633,28.637868881225586,75,24.228717803955078,60.57277297973633,90.29254150390624,46.2435188293457,68.27774810791016,82.58758544921875,22.026878356933594,40.74497985839844,28.637868881225586,18.725566864013672,22.022146224975586,17.61849021911621,Mikhail Youzhny
7.83011531829834,8.809049606323242,3.9148547649383545,10.765758514404297,6.8514251708984375,3.914696455001831,3.915440082550049,6.361554145812987,35.24140930175781,71.94673919677734,86.13599395751953,47.4749641418457,875,36.21435928344727,86.13599395751953,71.94673919677734,30.342853546142567,77.8182373046875,80.26448822021484,25.452695846557607,35.24140930175781,47.4749641418457,32.30327606201172,16.151189804077152,17.618362426757812,Mischa Zverev
3.2390847206115723,2.5917744636535645,2.591641902923584,3.2401890754699707,7.1243247985839835,5.8283138275146475,3.8863213062286377,3.23895263671875,35.62985610961914,62.8357048034668,65.42665863037111,40.809326171875,4067,22.674915313720703,65.42665863037111,62.8357048034668,31.08956527709961,54.42105102539063,73.84131622314453,22.02767372131348,35.62985610961914,40.809326171875,27.20607948303223,9.718462944030762,15.545669555664062,Fabio Fognini
5.316515922546387,3.799720287322998,1.519318699836731,3.798621654510498,8.352303504943848,4.555468559265137,2.27864933013916,3.797599077224731,42.52947235107422,66.07464599609375,66.83577728271484,38.73569869995117,678,21.26776123046875,66.83577728271484,66.07464599609375,28.85667991638184,58.48572540283203,74.4247055053711,27.341815948486328,42.52947235107422,38.73569869995117,30.37928771972656,9.876143455505373,15.18873405456543,Philipp Kohlschreiber
6.1478843688964835,11.266265869140625,2.048691987991333,4.098646640777588,5.6353020668029785,3.5846991539001465,7.6812028884887695,7.68043041229248,33.8092041015625,62.49369430541992,75.29113006591797,38.417476654052734,650,26.63389587402344,75.29113006591797,62.49369430541992,25.099199295043945,64.02838134765625,73.75643157958984,25.612646102905273,33.8092041015625,38.417476654052734,31.756067276000977,11.781840324401855,16.901166915893555,Julien Benneteau
0.00043016261770389963,0.001629534177482128,3.8306210041046143,7.661917209625244,6.703791618347168,4.787196636199951,5.7448363304138175,2.8733885288238525,37.34929656982422,70.86090087890625,72.77568054199219,58.40498733520508,838,31.60068130493164,72.77568054199219,70.86090087890625,32.55664825439453,69.90493011474611,73.73165130615234,22.02736473083496,37.34929656982422,58.40498733520508,37.34034729003906,16.27688217163086,3.83465838432312,Daniel Gimeno-Traver
8.806760787963867,3.522845506668092,1.7631441354751587,8.809918403625488,10.569112777709961,6.164244174957275,10.567091941833496,1.7637224197387695,30.840999603271484,65.19444274902344,74.88037872314453,41.403587341308594,1035,24.670827865600586,74.88037872314453,65.19444274902344,32.591068267822266,57.27420043945313,82.80061340332031,20.26839256286621,30.840999603271484,41.403587341308594,29.06889915466309,12.334979057312012,21.14065170288086,Marcel Granollers
7.080461025238037,14.153239250183105,0.0011444087140262127,0.0037442618049681187,7.077539920806885,3.145439624786377,2.362159252166748,3.9332995414733887,32.25935745239258,59.005760192871094,67.64983367919922,40.11819839477539,7043,19.66653823852539,67.64983367919922,59.005760192871094,18.88258934020996,59.7896957397461,66.86588287353516,22.819377899169922,32.25935745239258,40.11819839477539,33.824840545654304,17.30378532409668,14.15845775604248,Jeremy Chardy
8.073984146118164,13.94300365447998,1.4681793451309204,4.404823303222656,6.605490207672119,2.2021324634552,0.7349581718444824,2.203892946243286,48.44453048706055,78.54142761230469,62.40812301635742,37.44405364990234,831,19.82477188110352,62.40812301635742,78.54142761230469,30.82636642456055,67.53984069824219,73.40971374511719,35.23316192626953,48.44453048706055,37.44405364990234,28.6337947845459,12.481904983520508,13.949554443359375,Tomas Berdych
6.116134643554688,0.006591933313757181,3.6706089973449703,8.565324783325195,1.2284916639328003,0.002513146260753274,7.338035583496094,4.8949384689331055,33.05620574951172,59.9799690246582,72.2153549194336,35.50035095214844,4146,28.15275573730469,72.2153549194336,59.9799690246582,13.475263595581055,74.65745544433594,57.53786087036133,31.819446563720703,33.05620574951172,35.50035095214844,26.92877578735352,14.685261726379395,17.13382339477539,Lukas Rosol
3.387182235717773,5.9278316497802725,0.001879025250673294,0.0055706361308693894,10.162758827209473,4.23499059677124,1.6958332061767578,0.8482864499092102,43.20018768310547,73.69194793701172,55.9199333190918,35.58167266845703,6691,11.870515823364258,55.9199333190918,73.69194793701172,35.571739196777344,49.99073028564453,79.62115478515625,24.56862831115723,43.20018768310547,35.58167266845703,31.34065818786621,13.55158233642578,12.708760261535645,Albert Ramos
0.002155544701963663,4.130410671234132,1.3774371147155762,8.257646560668945,9.634963035583496,6.879328727722168,1.3790674209594729,13.754083633422852,50.9256706237793,72.9566650390625,75.70584869384766,28.919696807861328,673,28.90464210510254,75.70584869384766,72.9566650390625,41.286048889160156,60.57526397705078,88.0872573852539,23.406986236572266,50.9256706237793,28.919696807861328,23.407283782958984,8.263628959655763,23.39392471313477,David Ferrer
5.7085819244384775,1.6320339441299438,4.892775058746338,8.970632553100586,12.22898769378662,3.2626121044158936,2.4471821784973145,0.8170282244682312,45.67151260375977,83.18986511230469,66.07756042480469,41.60429763793945,2123,30.180517196655273,66.07756042480469,83.18986511230469,34.253955841064446,79.1164321899414,70.15099334716797,31.80682945251465,45.67151260375977,41.60429763793945,24.474578857421875,17.129077911376953,11.422459602355955,Paolo Lorenzi
