Unnamed: 0,ID_player,hard,clay,carpet,grass
4489,252,1484.0,1484.0,1500,1500.0
4509,14,1500.306541703749,1502.704903881943,1500,1472.156268689944
4513,4324,1484.0,1500.0,1500,1500.0
4558,5360,1484.0,1500.0,1500,1500.0
4562,5155,1484.0,1500.0,1500,1500.0
4563,8772,1484.0,1500.0,1500,1500.0
4564,5250,1484.0,1500.0,1500,1500.0
4567,1717,1484.0,1500.0,1500,1500.0
4671,5498,1484.0,1500.0,1500,1500.0
4673,8253,1484.0,1500.0,1500,1500.0
4675,8252,1484.0,1500.0,1500,1500.0
4679,5584,1484.0,1500.0,1500,1500.0
4681,5325,1484.0,1500.0,1500,1500.0
4685,8263,1484.0,1500.0,1500,1500.0
4687,8230,1484.0,1500.0,1500,1500.0
4689,8198,1484.0,1500.0,1500,1500.0
4691,6065,1484.0,1500.0,1500,1500.0
4693,8254,1484.0,1500.0,1500,1500.0
4695,5275,1484.0,1500.0,1500,1500.0
4821,773,1484.0,1500.0,1500,1500.0
4977,755,1484.0,1500.0,1500,1500.0
5407,9803,1484.0,1500.0,1500,1500.0
5411,5801,1484.0,1500.0,1500,1500.0
5419,9802,1484.0,1500.0,1500,1500.0
5503,9818,1484.0,1500.0,1500,1500.0
5506,5572,1484.0,1500.0,1500,1500.0
5507,9808,1484.0,1500.0,1500,1500.0
5509,9816,1484.0,1500.0,1500,1500.0
5511,9827,1484.0,1500.0,1500,1500.0
5513,9826,1484.0,1500.0,1500,1500.0
5517,9817,1484.0,1500.0,1500,1500.0
5519,8121,1484.0,1500.0,1500,1500.0
5521,9812,1484.0,1500.0,1500,1500.0
5527,9767,1484.0,1500.0,1500,1500.0
5529,9815,1484.0,1500.0,1500,1500.0
5531,8765,1484.0,1500.0,1500,1500.0
5533,9822,1484.0,1500.0,1500,1500.0
5537,5340,1484.0,1500.0,1500,1500.0
5541,8949,1484.0,1500.0,1500,1500.0
5547,9819,1484.0,1500.0,1500,1500.0
5549,9813,1484.0,1500.0,1500,1500.0
5551,9804,1484.0,1500.0,1500,1500.0
5555,5688,1484.0,1500.0,1500,1500.0
5557,9810,1484.0,1500.0,1500,1500.0
5559,9814,1484.0,1500.0,1500,1500.0
5561,9631,1484.0,1500.0,1500,1500.0
5563,9820,1484.0,1500.0,1500,1500.0
5569,9825,1484.0,1500.0,1500,1500.0
5573,9809,1484.0,1500.0,1500,1500.0
5595,9277,1484.0,1500.0,1500,1500.0
5597,9783,1484.0,1500.0,1500,1500.0
5599,9811,1484.0,1500.0,1500,1500.0
5609,7676,1484.0,1500.0,1500,1500.0
5611,9051,1484.0,1500.0,1500,1500.0
5625,6578,1484.0,1500.0,1500,1500.0
5637,9834,1484.0,1500.0,1500,1500.0
5647,7395,1484.0,1500.0,1500,1500.0
5653,9841,1484.0,1500.0,1500,1500.0
5659,7833,1484.0,1500.0,1500,1500.0
5669,9836,1484.0,1500.0,1500,1500.0
5673,7830,1484.0,1500.0,1500,1500.0
5683,6259,1484.0,1500.0,1500,1500.0
5691,9657,1484.0,1500.0,1500,1500.0
5717,8367,1484.0,1500.0,1500,1500.0
5735,9489,1484.0,1500.0,1500,1500.0
5877,9861,1484.0,1500.0,1500,1500.0
5883,9213,1484.0,1500.0,1500,1500.0
5901,9829,1484.0,1500.0,1500,1500.0
5903,5761,1484.0,1500.0,1500,1500.0
5923,9857,1484.0,1500.0,1500,1500.0
5931,9859,1484.0,1500.0,1500,1500.0
5937,9862,1484.0,1500.0,1500,1500.0
5939,9858,1484.0,1500.0,1500,1500.0
5945,9863,1484.0,1500.0,1500,1500.0
5967,7847,1484.0,1500.0,1500,1500.0
5973,7943,1484.0,1500.0,1500,1500.0
5995,9955,1484.0,1500.0,1500,1500.0
6049,9954,1484.0,1500.0,1500,1500.0
6067,9974,1484.0,1500.0,1500,1500.0
6069,5347,1484.0,1500.0,1500,1500.0
6073,9973,1484.0,1500.0,1500,1500.0
6075,5349,1484.0,1500.0,1500,1500.0
6077,9991,1484.0,1500.0,1500,1500.0
6187,9962,1484.0,1500.0,1500,1500.0
6229,9969,1484.0,1500.0,1500,1500.0
6267,9927,1484.0,1500.0,1500,1500.0
6269,5623,1484.0,1500.0,1500,1500.0
6301,9928,1484.0,1500.0,1500,1500.0
6313,9929,1484.0,1500.0,1500,1500.0
6347,9952,1484.0,1500.0,1500,1500.0
6348,9953,1484.0,1500.0,1500,1500.0
6355,9950,1484.0,1500.0,1500,1500.0
6359,5481,1484.0,1500.0,1500,1500.0
6360,9003,1484.0,1500.0,1500,1500.0
6361,9967,1484.0,1500.0,1500,1500.0
6363,106,1519.2688009267613,1483.5560260389918,1500,1515.263693206478
6381,9965,1484.0,1500.0,1500,1500.0
6383,5428,1484.0,1500.0,1500,1500.0
6385,9963,1484.0,1500.0,1500,1500.0
6389,9968,1484.0,1500.0,1500,1500.0
6405,9964,1484.0,1500.0,1500,1500.0
6425,9925,1484.0,1500.0,1500,1500.0
6663,40,1485.9493786962569,1570.7451133720124,1500,1483.263693206478
6673,10003,1484.0,1500.0,1500,1500.0
6674,9999,1484.0,1500.0,1500,1500.0
6677,5204,1484.0,1500.0,1500,1500.0
6678,6721,1484.0,1500.0,1500,1500.0
6691,10000,1484.0,1500.0,1500,1500.0
6695,10001,1484.0,1500.0,1500,1500.0
6703,5662,1484.0,1500.0,1500,1500.0
6709,10002,1484.0,1500.0,1500,1500.0
6847,493,1468.0,1500.0,1500,1484.0
6848,301,1468.0661240132374,1487.412194972871,1500,1500.0
6853,145,1529.1281248226185,1484.0,1500,1500.0
6864,1673,1484.0,1500.0,1500,1500.0
6865,636,1484.0,1500.0,1500,1500.0
6874,266,1484.0,1500.0,1500,1500.0
6891,376,1484.0,1484.0,1500,1500.0
6953,59,1466.5641271217237,1486.1680894225804,1500,1500.0
7540,280,1484.0,1500.0,1500,1484.0
7839,2775,1484.0,1500.0,1500,1500.0
7983,6185,1484.0,1500.0,1500,1500.0
8305,159,1484.0,1500.0,1500,1500.0
8515,3,1599.533239201727,1529.8497772787737,1500,1532.0
8573,48,1438.1753356453485,1468.0339081301693,1500,1500.7317855501278
8951,66,1529.9439823384519,1530.4981387098933,1500,1516.0
9441,3843,1484.0,1500.0,1500,1500.0
9455,2288,1484.0,1500.0,1500,1500.0
9473,917,1484.0,1500.0,1500,1500.0
9499,11461,1484.0,1500.0,1500,1500.0
9527,11464,1484.0,1500.0,1500,1500.0
9549,11462,1484.0,1500.0,1500,1500.0
9553,11465,1484.0,1500.0,1500,1500.0
9555,11477,1484.0,1500.0,1500,1500.0
9611,11455,1484.0,1500.0,1500,1500.0
9615,11459,1484.0,1500.0,1500,1500.0
9637,11454,1484.0,1500.0,1500,1500.0
9639,11456,1484.0,1500.0,1500,1500.0
9641,11457,1484.0,1500.0,1500,1500.0
9687,11453,1484.0,1500.0,1500,1500.0
9697,11458,1484.0,1500.0,1500,1500.0
9707,5886,1484.0,1500.0,1500,1500.0
9713,9774,1484.0,1500.0,1500,1500.0
9723,125,1484.0,1500.0,1500,1500.0
9749,11301,1484.0,1500.0,1500,1500.0
9753,8068,1484.0,1500.0,1500,1500.0
9777,5590,1484.0,1500.0,1500,1500.0
9779,8064,1484.0,1500.0,1500,1500.0
9796,11290,1484.0,1500.0,1500,1500.0
9877,901,1467.263693206478,1500.0,1500,1500.0
9961,2377,1484.0,1500.0,1500,1500.0
10099,569,1484.0,1500.0,1500,1500.0
10247,11478,1484.0,1500.0,1500,1500.0
10249,11480,1484.0,1500.0,1500,1500.0
10253,7855,1484.0,1500.0,1500,1500.0
10257,11479,1484.0,1500.0,1500,1500.0
10265,5912,1484.0,1500.0,1500,1500.0
10351,5695,1484.0,1500.0,1500,1500.0
10354,9780,1484.0,1500.0,1500,1500.0
10355,11482,1484.0,1500.0,1500,1500.0
10357,10479,1484.0,1500.0,1500,1500.0
10463,11069,1484.0,1500.0,1500,1500.0
10473,11004,1484.0,1500.0,1500,1500.0
10479,11354,1484.0,1500.0,1500,1500.0
10523,11530,1484.0,1500.0,1500,1500.0
10527,11529,1484.0,1500.0,1500,1500.0
10529,11527,1484.0,1500.0,1500,1500.0
10543,7683,1484.0,1500.0,1500,1500.0
10549,11006,1484.0,1500.0,1500,1500.0
10551,11523,1484.0,1500.0,1500,1500.0
10565,11173,1484.0,1500.0,1500,1500.0
10611,526,1493.959438140227,1484.0,1500,1500.0
10627,690,1452.0,1484.0,1500,1500.0
10689,10040,1484.0,1500.0,1500,1500.0
10697,9349,1484.0,1500.0,1500,1500.0
10699,6966,1484.0,1500.0,1500,1500.0
10709,6285,1484.0,1500.0,1500,1500.0
10725,8457,1484.0,1500.0,1500,1500.0
10727,8540,1484.0,1500.0,1500,1500.0
10729,10039,1484.0,1500.0,1500,1500.0
10733,8059,1484.0,1500.0,1500,1500.0
10735,9860,1484.0,1500.0,1500,1500.0
10737,6034,1484.0,1500.0,1500,1500.0
10739,5706,1484.0,1500.0,1500,1500.0
10969,11570,1484.0,1500.0,1500,1500.0
10971,11567,1484.0,1500.0,1500,1500.0
10973,11562,1484.0,1500.0,1500,1500.0
10975,11565,1484.0,1500.0,1500,1500.0
10979,11561,1484.0,1500.0,1500,1500.0
10985,11048,1484.0,1500.0,1500,1500.0
10987,9562,1484.0,1500.0,1500,1500.0
10989,11564,1484.0,1500.0,1500,1500.0
10991,11554,1484.0,1500.0,1500,1500.0
10993,11552,1484.0,1500.0,1500,1500.0
10997,11556,1484.0,1500.0,1500,1500.0
10999,5436,1484.0,1500.0,1500,1500.0
11001,5676,1484.0,1500.0,1500,1500.0
11003,10562,1484.0,1500.0,1500,1500.0
11005,11578,1484.0,1500.0,1500,1500.0
11007,11579,1484.0,1500.0,1500,1500.0
11009,11560,1484.0,1500.0,1500,1500.0
11011,11555,1484.0,1500.0,1500,1500.0
11013,11548,1484.0,1500.0,1500,1500.0
11018,9881,1484.0,1500.0,1500,1500.0
11023,11546,1484.0,1500.0,1500,1500.0
11091,69,1468.736306793522,1544.4268194337012,1500,1500.0
11101,283,1482.5304984710244,1563.263693206478,1500,1500.0
11113,6050,1484.0,1500.0,1500,1500.0
11133,10095,1484.0,1500.0,1500,1500.0
11135,10100,1484.0,1500.0,1500,1500.0
11141,10097,1484.0,1500.0,1500,1500.0
11143,9799,1484.0,1500.0,1500,1500.0
11147,9931,1484.0,1500.0,1500,1500.0
11151,5158,1484.0,1500.0,1500,1500.0
11153,10099,1484.0,1500.0,1500,1500.0
11155,5272,1484.0,1500.0,1500,1500.0
11162,11559,1484.0,1500.0,1500,1500.0
11165,7371,1484.0,1500.0,1500,1500.0
11171,11568,1484.0,1500.0,1500,1500.0
11173,10098,1484.0,1500.0,1500,1500.0
11207,424,1451.2976013366472,1500.0,1500,1500.0
11229,10135,1484.0,1500.0,1500,1500.0
11233,5931,1484.0,1500.0,1500,1500.0
11235,10130,1484.0,1500.0,1500,1500.0
11237,10133,1484.0,1500.0,1500,1500.0
11251,10131,1484.0,1500.0,1500,1500.0
11253,10128,1484.0,1500.0,1500,1500.0
11255,10132,1484.0,1500.0,1500,1500.0
11277,5982,1484.0,1500.0,1500,1500.0
11289,3033,1484.0,1500.0,1500,1500.0
11315,10041,1484.0,1500.0,1500,1500.0
11317,10192,1484.0,1500.0,1500,1500.0
11319,10189,1484.0,1500.0,1500,1500.0
11323,10190,1484.0,1500.0,1500,1500.0
11325,9879,1484.0,1500.0,1500,1500.0
11327,10209,1484.0,1500.0,1500,1500.0
11329,6718,1484.0,1500.0,1500,1500.0
11343,6428,1484.0,1500.0,1500,1500.0
11347,10191,1484.0,1500.0,1500,1500.0
11395,3087,1484.0,1500.0,1500,1500.0
11401,5094,1484.0,1500.0,1500,1500.0
11405,9913,1484.0,1500.0,1500,1500.0
11409,996,1484.0,1500.0,1500,1500.0
11417,1398,1484.0,1500.0,1500,1500.0
11425,10769,1484.0,1500.0,1500,1500.0
11429,3330,1484.0,1500.0,1500,1500.0
11435,1166,1484.0,1500.0,1500,1500.0
11445,555,1484.0,1500.0,1500,1500.0
11567,538,1481.2613446383702,1471.5955976791104,1500,1500.0
11667,1184,1484.0,1500.0,1500,1500.0
11699,667,1484.0,1500.0,1500,1500.0
11749,11317,1484.0,1500.0,1500,1500.0
11755,11595,1484.0,1500.0,1500,1500.0
11767,11596,1484.0,1500.0,1500,1500.0
11769,11594,1484.0,1500.0,1500,1500.0
11779,11638,1484.0,1500.0,1500,1500.0
11781,11598,1484.0,1500.0,1500,1500.0
11783,5747,1484.0,1500.0,1500,1500.0
11787,6088,1484.0,1500.0,1500,1500.0
11793,11600,1484.0,1500.0,1500,1500.0
11795,5940,1484.0,1500.0,1500,1500.0
11799,9976,1484.0,1500.0,1500,1500.0
11803,11604,1484.0,1500.0,1500,1500.0
11811,11602,1484.0,1500.0,1500,1500.0
11815,11046,1484.0,1500.0,1500,1500.0
11821,11603,1484.0,1500.0,1500,1500.0
11823,11606,1484.0,1500.0,1500,1500.0
11827,11563,1484.0,1500.0,1500,1500.0
12029,6731,1484.0,1500.0,1500,1500.0
12055,1124,1484.0,1500.0,1500,1500.0
12099,11649,1484.0,1500.0,1500,1500.0
12107,11651,1484.0,1500.0,1500,1500.0
12109,11652,1484.0,1500.0,1500,1500.0
12115,11650,1484.0,1500.0,1500,1500.0
12121,11642,1484.0,1500.0,1500,1500.0
12123,8583,1484.0,1500.0,1500,1500.0
12127,11644,1484.0,1500.0,1500,1500.0
12130,11641,1484.0,1500.0,1500,1500.0
12135,11639,1484.0,1500.0,1500,1500.0
12137,11643,1484.0,1500.0,1500,1500.0
12141,11640,1484.0,1500.0,1500,1500.0
12153,6140,1484.0,1500.0,1500,1500.0
12157,11645,1484.0,1500.0,1500,1500.0
12159,8118,1484.0,1500.0,1500,1500.0
12165,11647,1484.0,1500.0,1500,1500.0
12176,2361,1484.0,1500.0,1500,1500.0
12183,3182,1484.0,1500.0,1500,1500.0
12205,367,1482.086578637887,1500.0,1500,1500.0
12281,11653,1484.0,1500.0,1500,1500.0
12289,11646,1484.0,1500.0,1500,1500.0
12297,11667,1484.0,1500.0,1500,1500.0
12299,7662,1484.0,1500.0,1500,1500.0
12301,9916,1484.0,1500.0,1500,1500.0
12305,6128,1484.0,1500.0,1500,1500.0
12307,7331,1484.0,1500.0,1500,1500.0
12309,11660,1484.0,1500.0,1500,1500.0
12497,6822,1484.0,1500.0,1500,1500.0
12507,6946,1484.0,1500.0,1500,1500.0
12515,11163,1484.0,1500.0,1500,1500.0
12519,420,1484.0,1484.0,1500,1500.0
12521,7849,1484.0,1500.0,1500,1500.0
12553,5684,1484.0,1500.0,1500,1500.0
12555,11144,1484.0,1500.0,1500,1500.0
12561,11666,1484.0,1500.0,1500,1500.0
12565,11460,1484.0,1500.0,1500,1500.0
12569,11669,1484.0,1500.0,1500,1500.0
12573,11662,1484.0,1500.0,1500,1500.0
12577,11663,1484.0,1500.0,1500,1500.0
12579,11661,1484.0,1500.0,1500,1500.0
12591,11671,1484.0,1500.0,1500,1500.0
12593,11675,1484.0,1500.0,1500,1500.0
12601,11672,1484.0,1500.0,1500,1500.0
12605,11607,1484.0,1500.0,1500,1500.0
12609,11670,1484.0,1500.0,1500,1500.0
12659,11673,1484.0,1500.0,1500,1500.0
12661,11674,1484.0,1500.0,1500,1500.0
12691,6199,1484.0,1500.0,1500,1500.0
12699,491,1467.263693206478,1484.0,1500,1500.0
12705,9180,1484.0,1500.0,1500,1500.0
12767,7644,1484.0,1500.0,1500,1500.0
12769,10280,1484.0,1500.0,1500,1500.0
12771,1027,1484.0,1500.0,1500,1500.0
12773,7645,1484.0,1500.0,1500,1500.0
12781,10229,1484.0,1500.0,1500,1500.0
12782,5923,1484.0,1500.0,1500,1500.0
12803,675,1484.0,1484.0,1500,1500.0
12805,10096,1484.0,1500.0,1500,1500.0
12807,7596,1484.0,1500.0,1500,1500.0
12809,10195,1484.0,1500.0,1500,1500.0
12811,10240,1484.0,1500.0,1500,1500.0
12813,10237,1484.0,1500.0,1500,1500.0
12815,10242,1484.0,1500.0,1500,1500.0
12817,10243,1484.0,1500.0,1500,1500.0
12819,10234,1484.0,1500.0,1500,1500.0
12820,10236,1484.0,1500.0,1500,1500.0
12821,10238,1484.0,1500.0,1500,1500.0
12825,10239,1484.0,1500.0,1500,1500.0
12827,10241,1484.0,1500.0,1500,1500.0
12829,8271,1484.0,1500.0,1500,1500.0
12833,5380,1484.0,1500.0,1500,1500.0
12839,10283,1484.0,1500.0,1500,1500.0
12841,8728,1484.0,1500.0,1500,1500.0
12843,8324,1484.0,1500.0,1500,1500.0
12847,6030,1484.0,1500.0,1500,1500.0
12853,5520,1484.0,1500.0,1500,1500.0
12855,10282,1484.0,1500.0,1500,1500.0
12859,9770,1484.0,1500.0,1500,1500.0
12861,9002,1484.0,1500.0,1500,1500.0
12863,5532,1484.0,1500.0,1500,1500.0
12879,411,1484.0,1500.0,1500,1500.0
12899,5365,1484.0,1500.0,1500,1500.0
12907,10281,1484.0,1500.0,1500,1500.0
12909,9776,1484.0,1500.0,1500,1500.0
12910,6022,1484.0,1500.0,1500,1500.0
12913,7023,1484.0,1500.0,1500,1500.0
13155,288,1541.7794528235086,1485.4695015289756,1500,1515.263693206478
13173,8100,1484.0,1500.0,1500,1500.0
13179,5788,1484.0,1500.0,1500,1500.0
13189,11695,1484.0,1500.0,1500,1500.0
13201,11706,1484.0,1500.0,1500,1500.0
13209,8795,1484.0,1500.0,1500,1500.0
13215,10134,1484.0,1500.0,1500,1500.0
13287,217,1499.3949862326638,1485.3135423548322,1500,1500.0
13293,441,1484.0,1500.0,1500,1500.0
13295,3660,1484.0,1500.0,1500,1500.0
13313,11752,1484.0,1500.0,1500,1500.0
13321,3513,1484.0,1500.0,1500,1500.0
13345,11751,1484.0,1500.0,1500,1500.0
13347,4970,1484.0,1500.0,1500,1500.0
13361,8749,1484.0,1500.0,1500,1500.0
13387,688,1484.0,1500.0,1500,1484.0
13809,727,1467.263693206478,1484.0,1500,1500.0
13849,856,1484.0,1500.0,1500,1500.0
13935,221,1454.0666178927074,1468.736306793522,1500,1484.0
14223,1043,1484.0,1500.0,1500,1500.0
14283,11962,1484.0,1500.0,1500,1500.0
14429,267,1484.0,1500.0,1500,1500.0
14599,11722,1484.0,1500.0,1500,1500.0
14601,5680,1484.0,1500.0,1500,1500.0
14603,8408,1484.0,1500.0,1500,1500.0
14611,11728,1484.0,1500.0,1500,1500.0
14615,11727,1484.0,1500.0,1500,1500.0
14623,11723,1484.0,1500.0,1500,1500.0
14629,10661,1484.0,1500.0,1500,1500.0
14631,11724,1484.0,1500.0,1500,1500.0
14635,11694,1484.0,1500.0,1500,1500.0
14637,10914,1484.0,1500.0,1500,1500.0
14641,6648,1484.0,1500.0,1500,1500.0
14643,11696,1484.0,1500.0,1500,1500.0
14659,11139,1484.0,1500.0,1500,1500.0
14661,11808,1484.0,1500.0,1500,1500.0
14665,9282,1484.0,1500.0,1500,1500.0
14669,11605,1484.0,1500.0,1500,1500.0
14673,11768,1484.0,1500.0,1500,1500.0
14675,11770,1484.0,1500.0,1500,1500.0
14689,11764,1484.0,1500.0,1500,1500.0
14691,11762,1484.0,1500.0,1500,1500.0
14697,11760,1484.0,1500.0,1500,1500.0
14701,11809,1484.0,1500.0,1500,1500.0
14703,11763,1484.0,1500.0,1500,1500.0
14707,11761,1484.0,1500.0,1500,1500.0
14709,11766,1484.0,1500.0,1500,1500.0
14713,5880,1484.0,1500.0,1500,1500.0
14719,10882,1484.0,1500.0,1500,1500.0
14727,11822,1484.0,1500.0,1500,1500.0
14729,11820,1484.0,1500.0,1500,1500.0
14731,11828,1484.0,1500.0,1500,1500.0
14751,6075,1484.0,1500.0,1500,1500.0
14765,11835,1484.0,1500.0,1500,1500.0
14775,11725,1484.0,1500.0,1500,1500.0
14777,5305,1484.0,1500.0,1500,1500.0
14779,11830,1484.0,1500.0,1500,1500.0
14781,11833,1484.0,1500.0,1500,1500.0
14783,11834,1484.0,1500.0,1500,1500.0
14791,11849,1484.0,1500.0,1500,1500.0
14793,11829,1484.0,1500.0,1500,1500.0
14795,5174,1484.0,1500.0,1500,1500.0
14805,11599,1484.0,1500.0,1500,1500.0
14817,11839,1484.0,1500.0,1500,1500.0
14819,11840,1484.0,1500.0,1500,1500.0
14821,7366,1484.0,1500.0,1500,1500.0
14829,10605,1484.0,1500.0,1500,1500.0
14833,11838,1484.0,1500.0,1500,1500.0
14835,11759,1484.0,1500.0,1500,1500.0
14841,11841,1484.0,1500.0,1500,1500.0
14849,11864,1484.0,1500.0,1500,1500.0
14853,11893,1484.0,1500.0,1500,1500.0
14855,11831,1484.0,1500.0,1500,1500.0
14861,11868,1484.0,1500.0,1500,1500.0
14883,11869,1484.0,1500.0,1500,1500.0
14885,8270,1484.0,1500.0,1500,1500.0
14887,11873,1484.0,1500.0,1500,1500.0
14889,11892,1484.0,1500.0,1500,1500.0
14899,11876,1484.0,1500.0,1500,1500.0
14944,6905,1484.0,1500.0,1500,1500.0
14947,6425,1484.0,1500.0,1500,1500.0
14959,11897,1484.0,1500.0,1500,1500.0
14961,11896,1484.0,1500.0,1500,1500.0
14965,6751,1484.0,1500.0,1500,1500.0
14969,5564,1484.0,1500.0,1500,1500.0
15013,10448,1484.0,1500.0,1500,1500.0
15023,11898,1484.0,1500.0,1500,1500.0
15027,11921,1484.0,1500.0,1500,1500.0
15029,11919,1484.0,1500.0,1500,1500.0
15031,9447,1484.0,1500.0,1500,1500.0
15037,11922,1484.0,1500.0,1500,1500.0
15039,11920,1484.0,1500.0,1500,1500.0
15041,11918,1484.0,1500.0,1500,1500.0
15069,5310,1484.0,1500.0,1500,1500.0
15071,5930,1484.0,1500.0,1500,1500.0
15072,6491,1484.0,1500.0,1500,1500.0
15073,11996,1484.0,1500.0,1500,1500.0
15076,11997,1484.0,1500.0,1500,1500.0
15077,11992,1484.0,1500.0,1500,1500.0
15079,7711,1484.0,1500.0,1500,1500.0
15081,11299,1484.0,1500.0,1500,1500.0
15082,11993,1484.0,1500.0,1500,1500.0
15089,10199,1484.0,1500.0,1500,1500.0
15091,11965,1484.0,1500.0,1500,1500.0
15093,5208,1484.0,1500.0,1500,1500.0
15097,11963,1484.0,1500.0,1500,1500.0
15103,9563,1484.0,1500.0,1500,1500.0
15104,11966,1484.0,1500.0,1500,1500.0
15105,11968,1484.0,1500.0,1500,1500.0
15107,11964,1484.0,1500.0,1500,1500.0
15116,9835,1484.0,1500.0,1500,1500.0
15123,9168,1484.0,1500.0,1500,1500.0
15149,7381,1484.0,1500.0,1500,1500.0
15153,10114,1484.0,1500.0,1500,1500.0
15155,7966,1484.0,1500.0,1500,1500.0
15165,9290,1484.0,1500.0,1500,1500.0
15181,7453,1484.0,1500.0,1500,1500.0
15191,7628,1484.0,1500.0,1500,1500.0
15199,7143,1484.0,1500.0,1500,1500.0
15215,8161,1484.0,1500.0,1500,1500.0
15346,5406,1484.0,1500.0,1500,1500.0
15347,11125,1484.0,1500.0,1500,1500.0
15515,8868,1484.0,1500.0,1500,1500.0
15517,1503,1484.0,1500.0,1500,1500.0
15521,1056,1484.0,1500.0,1500,1500.0
15535,323,1484.0,1500.0,1500,1484.0
15547,3553,1484.0,1500.0,1500,1500.0
15557,1051,1484.0,1500.0,1500,1500.0
15567,6551,1484.0,1500.0,1500,1500.0
15573,980,1484.0,1500.0,1500,1500.0
15581,302,1484.0,1500.0,1500,1500.0
15756,625,1452.0338330211207,1502.1090650885249,1500,1500.0
